Fecha,RPM BPC [RPM],Motor LL_502\MLL _X\Velocidad Rms [mm/s],Motor LL_502\MLL _X\Aceleración Rms [g],Motor LA_502\MLA_X\Velocidad Rms [mm/s],Motor LA_502\MLA_X\Aceleración Rms [g],Motor LA_502\MLA_Y\Velocidad Rms [mm/s],Motor LA_502\MLA_Y\Aceleración Rms [g],Motor LA_502\MLA_Z\Velocidad Rms [mm/s],Motor LA_502\MLA_Z\Aceleración Rms [g],Motor LL_502\MLL_Y\Velocidad Rms [mm/s],Motor LL_502\MLL_Y\Aceleración Rms [g]
2026-01-30 03:23:56,1195.71533,0.8580619,0.4362756,0.9029954,1.96832454,0.679618359,1.75948155,0.3411967,0.6195031,0.594242334,0.518936455
2026-01-30 03:23:57,1195.914,0.8148584,0.431473285,0.897562444,1.87778211,0.6736415,1.738209,0.326901883,0.617809057,0.6321126,0.522333443
2026-01-30 03:23:58,1196.11267,0.8099928,0.428841233,0.899471343,1.9558965,0.67725265,1.77370465,0.3292864,0.625810146,0.624771833,0.518823564
2026-01-30 03:23:59,1196.3114,0.8043708,0.432739615,0.9049448,1.98047817,0.696353436,1.739251,0.33576414,0.640482545,0.5939948,0.51657474
2026-01-30 03:24:00,1196.3114,0.8339568,0.429212153,0.894031942,1.93981051,0.6909622,1.72686267,0.348757476,0.630553663,0.646461844,0.519100547
2026-01-30 03:24:01,1195.914,0.800931334,0.439377159,0.908532262,1.94330311,0.6877434,1.74116051,0.348537922,0.622008443,0.6288958,0.521942735
2026-01-30 03:24:02,1195.71533,0.8141513,0.430000544,0.880388439,1.96032476,0.673801243,1.76651537,0.32336545,0.6300738,0.644799,0.5224202
2026-01-30 03:24:03,1195.71533,0.8221113,0.438626081,0.894921064,2.02146554,0.6713948,1.80069852,0.336561739,0.63697654,0.6293969,0.5273019
2026-01-30 03:24:04,1195.71533,0.8026681,0.433418542,0.896352947,1.93278313,0.6669991,1.69379342,0.3111283,0.613561869,0.609148741,0.523226738
2026-01-30 03:24:05,1195.8147,0.8313687,0.437037736,0.8969702,1.92790318,0.6924252,1.74322093,0.3079419,0.6059838,0.6316493,0.5157994
2026-01-30 03:24:06,1195.61609,0.817850769,0.4332794,0.909960032,2.02637053,0.6713442,1.71077693,0.322514474,0.6645116,0.6223245,0.5182626
2026-01-30 03:24:07,1195.51685,0.8570448,0.439107627,0.8952003,1.91939282,0.6882604,1.71841872,0.313553661,0.62095654,0.6119054,0.522567332
2026-01-30 03:24:08,1195.4176,0.814044535,0.43690598,0.897750258,1.98576951,0.6934284,1.70969,0.3489944,0.6193467,0.6132453,0.5217374
2026-01-30 03:24:09,1195.914,0.8649833,0.4356484,0.896340549,2.056079,0.6828599,1.751384,0.3426741,0.6405624,0.6003572,0.520758748
2026-01-30 03:24:10,1195.31836,0.813165665,0.438303739,0.8995619,2.0151453,0.6817018,1.75593483,0.326152831,0.6380852,0.6353521,0.5259225
2026-01-30 03:24:11,1195.21912,0.810735047,0.4371262,0.896015942,1.96939993,0.673207343,1.72877324,0.322230071,0.6261476,0.608334959,0.521046042
2026-01-30 03:24:12,1194.72327,0.818347037,0.440715253,0.900067151,2.02815318,0.6858671,1.7469312,0.331727117,0.6616909,0.625531,0.525979459
2026-01-30 03:24:13,1195.11987,0.821191967,0.445076764,0.8872175,2.07926583,0.677693844,1.77299786,0.319901884,0.6243855,0.6162608,0.524795532
2026-01-30 03:24:14,1194.92163,0.81587,0.447516978,0.9004795,1.89310873,0.6821159,1.74327433,0.325252682,0.5985423,0.5931203,0.529864967
2026-01-30 03:24:15,1194.92163,0.7923195,0.4430944,0.8802763,1.95428586,0.6904826,1.76787055,0.349838257,0.628848851,0.6065245,0.5265545
2026-01-30 03:24:16,1194.52515,0.8485552,0.44671613,0.901756942,1.99961114,0.6776065,1.776788,0.3356574,0.6457525,0.6092194,0.535258353
2026-01-30 03:24:17,1195.02075,0.8320345,0.445765555,0.9068598,1.915274,0.676831,1.734461,0.4761569,0.628129244,0.6361551,0.535061538
2026-01-30 03:24:18,1194.72327,0.8454946,0.44311288,0.899697959,2.071901,0.6862193,1.73977911,0.327748716,0.623555958,0.6012721,0.527776062
2026-01-30 03:24:19,1194.72327,0.7805137,0.4452598,0.910954237,1.95078075,0.6877217,1.74968612,0.325679243,0.6283202,0.6461427,0.5269341
2026-01-30 03:24:20,1194.62415,0.846691549,0.4463201,0.8919985,2.010757,0.6929261,1.756916,0.33706522,0.6363979,0.677365363,0.533035636
2026-01-30 03:24:21,1194.62415,0.792717934,0.445399553,0.897904754,1.999987,0.6910235,1.72197056,0.3561914,0.6306702,0.6639858,0.5351276
2026-01-30 03:24:22,1194.62415,0.826202333,0.444306582,0.885725737,2.01961136,0.716124356,1.73665166,0.353935182,0.614735,0.6366656,0.528302252
2026-01-30 03:24:23,1194.52515,0.7963776,0.445521265,0.8985156,2.02417779,0.6855735,1.71581435,0.330724716,0.6345795,0.652216554,0.5369289
2026-01-30 03:24:24,1194.72327,0.835812032,0.449543655,0.892809868,1.970787,0.6884015,1.74719036,0.372028559,0.62245816,0.6284986,0.531392634
2026-01-30 03:24:25,1194.62415,0.8247049,0.4536654,0.9077472,1.97207546,0.6879567,1.75345182,0.3384683,0.628367066,0.584351957,0.53126204
2026-01-30 03:24:26,1194.3269,0.784580469,0.4473465,0.886314631,1.97726214,0.699458063,1.78128457,0.3216653,0.6297817,0.6326167,0.5198109
2026-01-30 03:24:27,1194.22791,0.8147837,0.4463288,0.8921404,1.98278213,0.6753276,1.74648321,0.344866455,0.6334386,0.6299948,0.5354539
2026-01-30 03:24:28,1194.02991,0.7941147,0.4366533,0.9052235,2.00961757,0.6731232,1.68815243,0.318648368,0.624005556,0.6388446,0.523140252
2026-01-30 03:24:29,1194.62415,0.8207838,0.447923958,0.888857663,1.93902278,0.6877301,1.75586152,0.312441975,0.6220183,0.5897196,0.534367561
2026-01-30 03:24:30,1194.52515,0.8057685,0.445918441,0.9021098,2.04773331,0.700654745,1.77231073,0.3294919,0.656378,0.652003646,0.534448862
2026-01-30 03:24:31,1194.72327,0.837255061,0.4417242,0.898926,1.97514665,0.6942793,1.76986265,0.313429952,0.631044269,0.631013751,0.531254768
2026-01-30 03:24:32,1194.52515,0.8158197,0.4404806,0.901332259,1.958526,0.680570245,1.737966,0.3303733,0.6206782,0.629815757,0.531379461
2026-01-30 03:24:33,1195.02075,0.8608895,0.447821647,0.8951671,1.99363172,0.6970322,1.72801614,0.3798365,0.6297234,0.635386169,0.5301534
2026-01-30 03:24:34,1194.72327,0.801092267,0.440556824,0.894825041,1.90916121,0.6751293,1.73213041,0.326408356,0.6254683,0.6166855,0.5258643
2026-01-30 03:24:35,1194.92163,0.8216381,0.443834215,0.9049721,2.07436943,0.675800443,1.75614953,0.3368992,0.6266243,0.6086824,0.5243045
2026-01-30 03:24:36,1194.92163,0.8278957,0.437972069,0.9085576,1.87266624,0.67763406,1.68898928,0.34446454,0.6127846,0.59836334,0.5260775
2026-01-30 03:24:37,1194.92163,0.824466169,0.4400804,0.899626434,1.96811008,0.697432,1.73373711,0.326034069,0.632750154,0.6132051,0.5170284
2026-01-30 03:24:38,1194.92163,0.840979159,0.440527141,0.907822847,2.02540731,0.6898755,1.68400621,0.361960471,0.663781643,0.6400663,0.5309427
2026-01-30 03:24:39,1195.11987,0.79613477,0.436762124,0.9046001,1.95629025,0.677762568,1.81103611,0.3156644,0.632388234,0.6190242,0.5177208
2026-01-30 03:24:40,1195.61609,0.8144096,0.4383205,0.887389243,1.89170444,0.676527441,1.77549422,0.3431284,0.6065441,0.6025735,0.5215997
2026-01-30 03:24:41,1195.21912,0.800440252,0.445790827,0.9020824,1.820949,0.6952635,1.72597444,0.3415581,0.605114937,0.6286299,0.530673444
2026-01-30 03:24:42,1195.21912,0.842103839,0.443176121,0.8836438,1.913026,0.675986648,1.716576,0.3271356,0.6466191,0.615180254,0.5220386
2026-01-30 03:24:43,1195.31836,0.786360443,0.44000572,0.8986387,2.03600168,0.6901585,1.78737533,0.326189756,0.6464508,0.660717547,0.5233477
2026-01-30 03:24:44,1195.51685,0.840055645,0.439913154,0.898239553,1.8766495,0.695632637,1.76014912,0.35615474,0.6105165,0.6017282,0.5272702
2026-01-30 03:24:45,1195.11987,0.8051319,0.439762682,0.899529338,2.013244,0.6853436,1.72050059,0.358108,0.6284372,0.6169528,0.5209424
2026-01-30 03:24:46,1195.11987,0.835541,0.43419534,0.8986025,1.97357428,0.679995656,1.78087807,0.379404545,0.6570069,0.65744,0.519746661
2026-01-30 03:24:47,1195.51685,0.7884211,0.436886281,0.8971033,1.950361,0.700814545,1.74684584,0.337966979,0.6302129,0.6310285,0.5176128
2026-01-30 03:24:48,1195.11987,0.808925,0.441796,0.889730752,2.03689575,0.7088412,1.74929845,0.353582323,0.617230952,0.650852561,0.5236509
2026-01-30 03:24:49,1195.11987,0.8023427,0.442306,0.887608349,2.00710082,0.6798197,1.78028548,0.325304151,0.65258795,0.668325961,0.522783935
2026-01-30 03:24:50,1195.21912,0.8258144,0.440204471,0.885237634,2.00330877,0.686293066,1.78617263,0.333910465,0.6149001,0.661121,0.525957167
2026-01-30 03:24:51,1195.31836,0.8637828,0.444595337,0.920173,1.934879,0.685791433,1.75959158,0.3409289,0.6465331,0.6169734,0.532128155
2026-01-30 03:24:52,1195.11987,0.8048032,0.4451053,0.9002697,2.02620983,0.6858385,1.74565,0.346626431,0.6558416,0.6488299,0.5292428
2026-01-30 03:24:53,1195.21912,0.85134,0.443226069,0.897869051,1.963408,0.6830491,1.75493109,0.3435949,0.619710565,0.622558,0.536946654
2026-01-30 03:24:54,1195.61609,0.7781779,0.4398642,0.9082584,2.01063061,0.6934261,1.80215144,0.371364236,0.6769968,0.6266495,0.526464343
2026-01-30 03:24:55,1195.51685,0.8697187,0.439870358,0.8906985,2.02424884,0.685463,1.76066446,0.319268137,0.6637998,0.6348888,0.529147267
2026-01-30 03:24:56,1195.21912,0.814884245,0.4467164,0.906268537,2.07219958,0.682094336,1.81537282,0.352776825,0.653764367,0.6420924,0.5235373
2026-01-30 03:24:57,1195.8147,0.846794546,0.43902725,0.8868188,1.91724634,0.687036932,1.8008635,0.3394246,0.636835635,0.626732051,0.522223532
2026-01-30 03:24:58,1195.51685,0.7844453,0.443767965,0.896042645,2.04799676,0.676589549,1.7990061,0.328199923,0.649137259,0.6509245,0.5319423
2026-01-30 03:24:59,1195.4176,0.8289789,0.4378897,0.882006049,2.15776253,0.6831492,1.76639974,0.3338301,0.6463296,0.6190814,0.529171944
2026-01-30 03:25:00,1195.4176,0.79616493,0.443358481,0.907011032,1.98085809,0.6821071,1.76398969,0.358614475,0.6448216,0.601830363,0.523396432
2026-01-30 03:25:01,1195.4176,0.812013865,0.436763048,0.88473773,2.13943863,0.677865267,1.78352058,0.337806076,0.667751849,0.6166776,0.519027
2026-01-30 03:25:02,1195.51685,0.8127623,0.4363658,0.894343,1.92611194,0.6858603,1.81147552,0.3512448075,0.630978763,0.61971426,0.52102524
2026-01-30 03:25:04,1195.914,0.8604252,0.442687631,0.8994851,1.9610492,0.7097402,1.76605868,0.364683539,0.6347925,0.6754584,0.523964
2026-01-30 03:25:05,1195.4176,0.8100927,0.443032354,0.901708841,1.93397152,0.667133749,1.74167335,0.3199572,0.6232456,0.6390006,0.521214068
2026-01-30 03:25:06,1195.61609,0.8285955,0.443432778,0.8817585,1.84822178,0.6876003,1.72257519,0.340066522,0.6284334,0.6263728,0.5250003
2026-01-30 03:25:07,1195.61609,0.7843905,0.436925858,0.911280036,1.93115437,0.69071126,1.713617,0.360237032,0.618570864,0.655312061,0.518323958
2026-01-30 03:25:08,1195.71533,0.884963453,0.441419423,0.905082762,2.01073933,0.7012146,1.675985,0.329305768,0.621930957,0.608357549,0.5238872
2026-01-30 03:25:09,1195.21912,0.78059566,0.442008376,0.9019377,1.97213364,0.68249613,1.75880814,0.354948044,0.640820861,0.660261452,0.5298324
2026-01-30 03:25:10,1195.4176,0.8390457,0.438520819,0.8901916,1.972858,0.6909961,1.758415,0.338984,0.641854763,0.6439871,0.526917458
2026-01-30 03:25:11,1195.4176,0.80114615,0.44488287,0.905900955,1.998512,0.68187654,1.76943052,0.3214917,0.647945642,0.665032864,0.527776837
2026-01-30 03:25:12,1195.4176,0.821399331,0.435248941,0.8931817,1.97659719,0.6925682,1.76213348,0.359721124,0.618764162,0.6341522,0.521591663
2026-01-30 03:25:13,1195.31836,0.8101481,0.442926764,0.896033049,1.905562,0.6921995,1.74007773,0.350755125,0.614439249,0.6340539,0.5251527
2026-01-30 03:25:14,1195.21912,0.807569563,0.4398162,0.8980223,2.00986338,0.6715251,1.733747,0.339568645,0.6381902,0.626989365,0.513397634
2026-01-30 03:25:15,1195.02075,0.8119736,0.443623871,0.8835274,1.90258038,0.6667648,1.72758925,0.3106972,0.617249846,0.586136937,0.525520146
2026-01-30 03:25:16,1194.72327,0.816171348,0.4466658,0.9018334,1.86857593,0.7009163,1.75539935,0.421028644,0.627735138,0.6366612,0.5310218
2026-01-30 03:25:17,1194.82239,0.813901842,0.4424886,0.895162761,1.98156738,0.694346666,1.7777555,0.330263346,0.6407495,0.662839353,0.5283262
2026-01-30 03:25:18,1194.72327,0.802466333,0.444189131,0.8998585,1.92170608,0.7094651,1.69494367,0.379773766,0.609442353,0.648121953,0.5229418
2026-01-30 03:25:19,1194.3269,0.838395834,0.443764,0.8898506,2.031443,0.6866174,1.76422322,0.317775816,0.626489341,0.5950249,0.5247042
2026-01-30 03:25:20,1194.426,0.781422257,0.447239846,0.895448148,2.01973176,0.679089665,1.77564549,0.309178084,0.633742452,0.618085444,0.530258
2026-01-30 03:25:21,1194.52515,0.810749769,0.4491362,0.8807796,1.90067363,0.6815161,1.7661581,0.336718053,0.644576669,0.642700732,0.531884253
2026-01-30 03:25:22,1194.22791,0.795491338,0.444179624,0.9024619,1.9558754,0.681451857,1.7477181,0.405136853,0.626195967,0.6353264,0.5294355
2026-01-30 03:25:23,1194.3269,0.8265158,0.4483723,0.883655369,1.957885,0.6972276,1.68842959,0.3490749,0.6225265,0.642795444,0.534944832
2026-01-30 03:25:24,1194.52515,0.7932734,0.445643842,0.9065967,1.84543979,0.688512146,1.69529557,0.328756481,0.5923555,0.6438572,0.533912063
2026-01-30 03:25:25,1194.62415,0.8480196,0.444899,0.883420169,1.93095863,0.6789615,1.72753215,0.3392828,0.6074787,0.5950054,0.5302135
2026-01-30 03:25:26,1194.92163,0.810953259,0.443803668,0.90656507,1.95117807,0.6855033,1.7462641,0.343630463,0.603867769,0.6180824,0.5249095
2026-01-30 03:25:27,1194.62415,0.8263034,0.443038017,0.8968706,2.20126343,0.6762559,1.75863421,0.335917681,0.6562871,0.630587637,0.527339041
2026-01-30 03:25:28,1195.02075,0.865060568,0.4444703,0.9006178,1.93504167,0.667826533,1.75225508,0.32956773,0.6106544,0.614419,0.5208361
2026-01-30 03:25:29,1194.92163,0.776543736,0.444997638,0.8989158,2.05450559,0.682234347,1.76620042,0.359289885,0.63977623,0.6519507,0.534455
2026-01-30 03:25:30,1195.71533,0.845735252,0.442248523,0.889080942,1.98609281,0.693165839,1.79821134,0.348408461,0.611158252,0.622112751,0.5215665
2026-01-30 03:25:31,1195.11987,0.7874364,0.446010023,0.8860225,1.993215,0.6793991,1.73261952,0.328486323,0.6541769,0.6239205,0.518740654
2026-01-30 03:25:32,1195.51685,0.81809783,0.4400904,0.887073,2.01574755,0.680096567,1.75834572,0.3592775,0.654641449,0.608806133,0.5120935
2026-01-30 03:25:33,1195.51685,0.7615279,0.4407518,0.88626647,2.0227375,0.6875121,1.7848866,0.3467198,0.6664521,0.6170086,0.5245346
2026-01-30 03:25:34,1195.61609,0.846079469,0.440067947,0.8974129,2.15118361,0.673534751,1.79686439,0.3466961,0.6959178,0.612505436,0.527396739
2026-01-30 03:25:35,1196.11267,0.836392462,0.4430605,0.904163837,2.176222,0.7096536,1.83705032,0.433180571,0.6760325,0.6630675,0.5243236
2026-01-30 03:25:36,1195.71533,0.810519,0.4385364,0.885772765,1.972447,0.6875824,1.816079,0.340887517,0.6292266,0.637166142,0.5138118
2026-01-30 03:25:37,1196.41077,0.8360501,0.4363114,0.9039398,1.93243134,0.689690948,1.75467336,0.333941966,0.600042164,0.6352011,0.5095007
2026-01-30 03:25:38,1196.11267,0.8058481,0.429707736,0.8878062,1.98456585,0.7058737,1.7374959,0.332278252,0.6173914,0.6423047,0.50152564
2026-01-30 03:25:39,1196.3114,0.8358915,0.4338346,0.8871191,1.98487365,0.692314267,1.72841775,0.305227458,0.6180269,0.6648466,0.5118135
2026-01-30 03:25:40,1196.11267,0.7919816,0.431812733,0.9027486,1.91497433,0.6823016,1.76242959,0.3320906,0.6210061,0.6697927,0.5108048
2026-01-30 03:25:41,1195.914,0.840149939,0.431351125,0.8976704,1.80884683,0.6965012,1.70849276,0.336908281,0.6118542,0.638569236,0.510690153
2026-01-30 03:25:42,1196.212,0.808767557,0.431212485,0.8980133,2.08111048,0.6954034,1.7590251,0.3258743,0.634370267,0.6482372,0.5131405
2026-01-30 03:25:43,1196.212,0.8275105,0.429982752,0.882213056,2.05458522,0.68825984,1.74081957,0.3561068,0.621414065,0.6595685,0.51811415
2026-01-30 03:25:44,1195.61609,0.7743916,0.430470556,0.901834548,1.94197392,0.684107661,1.74904144,0.332175285,0.6168041,0.6673064,0.5137305
2026-01-30 03:25:45,1196.01331,0.833685637,0.429369152,0.8864407,1.92911637,0.6835718,1.70269859,0.336116821,0.6004493,0.631814957,0.511254549
2026-01-30 03:25:46,1195.914,0.792760253,0.435404956,0.899937,2.00618029,0.683982551,1.75643766,0.35349822,0.639377534,0.639311969,0.523173153
2026-01-30 03:25:47,1195.71533,0.833742261,0.430951029,0.894640565,1.95513165,0.6854055,1.75338328,0.32634753,0.6215944,0.6089993,0.5112021
2026-01-30 03:25:48,1195.8147,0.79342705,0.4360278,0.9082466,2.02667952,0.671694458,1.784925,0.331366,0.639515758,0.620823443,0.524661958
2026-01-30 03:25:49,1195.51685,0.8208449,0.436997831,0.8745166,1.91448462,0.6777749,1.75512123,0.3384045,0.628910363,0.6422227,0.52110213
2026-01-30 03:25:50,1195.914,0.8038886,0.434540033,0.892903268,1.90910411,0.670843661,1.73131549,0.330296665,0.608622,0.6075096,0.524807453
2026-01-30 03:25:51,1195.71533,0.780269146,0.435738057,0.8984622,2.103225,0.682929635,1.85679412,0.327029258,0.657571733,0.6021718,0.5236683
2026-01-30 03:25:52,1195.61609,0.8207942,0.438697934,0.890823245,2.00207281,0.688711047,1.74461341,0.332996756,0.625347435,0.596480668,0.52948904
2026-01-30 03:25:53,1195.4176,0.7784984,0.443300456,0.8915436,1.93171108,0.6749904,1.77487063,0.373651832,0.61553,0.6275182,0.522549033
2026-01-30 03:25:54,1195.51685,0.8287962,0.434072852,0.8933781,1.964778,0.683291,1.74253309,0.322655,0.6402649,0.6399686,0.5176093
2026-01-30 03:25:55,1195.51685,0.7646223,0.436217874,0.8901536,2.0039835,0.682838261,1.79744935,0.3375719,0.6306952,0.622316837,0.5199155
2026-01-30 03:25:56,1195.4176,0.8417573,0.4373359,0.8866033,1.93968618,0.6848189,1.7383883,0.3307858,0.634078,0.6291361,0.5200692
2026-01-30 03:25:57,1195.71533,0.75774765,0.4416725,0.8977874,1.95761049,0.689876735,1.70364547,0.344951034,0.6546738,0.6381884,0.5204547
2026-01-30 03:25:58,1195.4176,0.799990654,0.4386704,0.8926182,1.88194549,0.672754645,1.7126044,0.350889444,0.622486532,0.6015945,0.512979567
2026-01-30 03:25:59,1195.914,0.8081755,0.440654755,0.8906432,1.822456,0.6680348,1.70620918,0.323793173,0.6044584,0.6145818,0.5179515
2026-01-30 03:26:00,1195.51685,0.8230662,0.439075351,0.887781,1.98162508,0.6685808,1.71455586,0.319924861,0.6270831,0.605871558,0.514367938
2026-01-30 03:26:01,1195.914,0.815885,0.438133061,0.904164732,1.855682,0.6965606,1.74750245,0.363018036,0.6153672,0.6154029,0.5157241
2026-01-30 03:26:02,1195.914,0.805820644,0.4395478,0.892217636,1.91739821,0.681234956,1.79826009,0.360402137,0.623676,0.6240743,0.5149763
2026-01-30 03:26:03,1195.8147,0.8117789,0.445333064,0.8813388,1.99495316,0.6785558,1.78119779,0.347998619,0.637262046,0.6032869,0.5189654
2026-01-30 03:26:04,1196.01331,0.794838667,0.436984569,0.8879362,2.02468443,0.6729833,1.80942118,0.327495247,0.672961,0.642729044,0.513586
2026-01-30 03:26:05,1196.3114,0.8335723,0.4400041,0.881987751,2.11322117,0.6847347,1.77368033,0.326269984,0.649328947,0.6125087,0.51703
2026-01-30 03:26:06,1196.01331,0.808797956,0.434591949,0.896339834,2.01257968,0.7038623,1.78832066,0.340157747,0.628283739,0.624977946,0.515432656
2026-01-30 03:26:07,1196.212,0.8245928,0.437783718,0.8893618,1.90632534,0.6956815,1.75060785,0.323530674,0.6251471,0.645082653,0.5167201
2026-01-30 03:26:08,1196.11267,0.7964434,0.4353179,0.9108116,1.95795846,0.680584252,1.790107,0.330578029,0.6049221,0.6227325,0.5136457
2026-01-30 03:26:09,1196.11267,0.8361,0.439450026,0.894215345,2.01055479,0.6760945,1.75887537,0.3277565,0.614085555,0.598347366,0.509374
2026-01-30 03:26:10,1195.914,0.795077443,0.4384148,0.9042636,1.96730459,0.680019736,1.72853649,0.346687227,0.631753266,0.674806833,0.517088056
2026-01-30 03:26:11,1195.914,0.813341856,0.432116419,0.881931245,1.89136672,0.680659652,1.73109567,0.327106833,0.5980459,0.614122152,0.5033478
2026-01-30 03:26:12,1196.3114,0.779373646,0.4351306,0.899068236,1.901357,0.672302365,1.725313,0.320513248,0.600125134,0.61372894,0.520652
2026-01-30 03:26:13,1196.01331,0.7960672,0.43526867,0.888982654,2.054487,0.676725,1.75830162,0.3478602,0.6728963,0.6424784,0.5148417
2026-01-30 03:26:14,1195.914,0.78941375,0.433247447,0.88351655,2.07878041,0.6715284,1.79925084,0.327796072,0.6408766,0.6088166,0.5151272
2026-01-30 03:26:15,1195.8147,0.785886,0.439165115,0.8875341,2.03868628,0.679998934,1.76957834,0.320757955,0.6335811,0.6169329,0.515320837
2026-01-30 03:26:16,1196.3114,0.79889524,0.438570082,0.9001368,1.96201241,0.6678152,1.74752152,0.329265743,0.6687,0.6038317,0.5207849
2026-01-30 03:26:17,1195.914,0.7748761,0.4340759,0.881910563,2.07803345,0.690598547,1.78297269,0.3313596,0.6273024,0.640437067,0.514589369
2026-01-30 03:26:18,1196.01331,0.862430155,0.436568528,0.9027303,2.03932333,0.6874541,1.73309731,0.3305361,0.6338063,0.61894083,0.518767536
2026-01-30 03:26:19,1196.11267,0.8116514,0.433676451,0.9050903,2.0052526,0.682068646,1.72400022,0.350904077,0.649365366,0.605532,0.51117
2026-01-30 03:26:20,1195.71533,0.842667937,0.438674271,0.8873703,1.95891464,0.689928949,1.73079073,0.370578021,0.612587154,0.59475714,0.5172078
2026-01-30 03:26:21,1195.71533,0.7822589,0.439455837,0.896094739,1.922757,0.68498385,1.73729014,0.3086102,0.617357433,0.6419083,0.5151558
2026-01-30 03:26:22,1195.61609,0.819626868,0.4377886,0.8796622,1.877949,0.6819685,1.80019236,0.314250231,0.6250554,0.578309,0.5125404
2026-01-30 03:26:23,1195.51685,0.7779118,0.4397228,0.910652459,2.00255322,0.6817792,1.74091578,0.334890246,0.6158912,0.6071175,0.5216957
2026-01-30 03:26:24,1195.4176,0.8232141,0.437454283,0.883459866,1.9592582,0.6667096,1.74335158,0.328688234,0.6270935,0.6234121,0.5182954
2026-01-30 03:26:25,1195.31836,0.788092,0.4324611,0.907385647,1.81490421,0.671835,1.734214,0.3157801,0.588448763,0.6114563,0.517440557
2026-01-30 03:26:26,1194.92163,0.7963933,0.440657884,0.8856096,1.88488841,0.694214344,1.74484074,0.3264781,0.6156934,0.642273068,0.523377538
2026-01-30 03:26:27,1195.51685,0.835149,0.441296458,0.9088009,1.9462744,0.683227956,1.77690828,0.339241445,0.623759,0.7103112,0.521271646
2026-01-30 03:26:28,1195.4176,0.839799047,0.4388287,0.8902526,1.794488,0.670729637,1.80262864,0.334419221,0.5948526,0.633238256,0.5205252
2026-01-30 03:26:29,1195.02075,0.8504526,0.4459137,0.883942962,1.88798249,0.680104554,1.6559211,0.324264824,0.6111032,0.6279406,0.519944668
2026-01-30 03:26:30,1195.02075,0.8320562,0.440175742,0.904264331,1.97820127,0.6671656,1.75318313,0.3478833,0.648703635,0.6198624,0.526309252
2026-01-30 03:26:31,1195.31836,0.8506841,0.442643,0.891931534,2.04395652,0.6778694,1.69798934,0.330423146,0.6476509,0.6041924,0.518747568
2026-01-30 03:26:32,1195.11987,0.7806261,0.449444056,0.9245333,2.12709236,0.690178037,1.798626,0.369565248,0.637027264,0.6302425,0.531691551
2026-01-30 03:26:33,1194.82239,0.869864345,0.445243329,0.9036959,2.04206061,0.6801465,1.76319623,0.342995524,0.643960357,0.6144499,0.514527
2026-01-30 03:26:34,1194.52515,0.845113456,0.441128165,0.9119608,1.965051,0.6846254,1.78109717,0.3587151,0.633661568,0.628795862,0.521892369
2026-01-30 03:26:35,1194.62415,0.8204665,0.434558868,0.8930159,1.94480956,0.670454,1.64201069,0.321240723,0.639048457,0.619552732,0.522655845
2026-01-30 03:26:36,1194.72327,0.798530757,0.448049664,0.896516562,1.87489629,0.69307363,1.6724602,0.340037972,0.592747569,0.6358259,0.535100341
2026-01-30 03:26:37,1194.72327,0.8385552,0.446560651,0.8961167,1.91916466,0.6913654,1.74244165,0.318320781,0.6177533,0.652398169,0.5282211
2026-01-30 03:26:38,1194.92163,0.7946721,0.445469737,0.903205335,1.90710652,0.6733655,1.77073371,0.31067127,0.613096654,0.6114411,0.531383634
2026-01-30 03:26:39,1194.72327,0.804268658,0.444982052,0.889092445,1.94302118,0.6883513,1.78664362,0.3309286,0.6274825,0.6165461,0.5233805
2026-01-30 03:26:40,1194.82239,0.8345903,0.4388648,0.8906835,1.954489,0.6816408,1.71873641,0.3328225,0.630968332,0.6877882,0.5285434
2026-01-30 03:26:41,1194.92163,0.792194,0.444207221,0.893524051,1.91730034,0.6819822,1.7479564,0.353816241,0.648488045,0.642867267,0.520085156
2026-01-30 03:26:42,1195.02075,0.8220293,0.444031,0.8923843,1.93917775,0.7050079,1.69909441,0.333620816,0.63761127,0.6294103,0.531423151
2026-01-30 03:26:43,1195.21912,0.7907967,0.4464231,0.908825636,2.01255274,0.695546746,1.76087677,0.316089243,0.6521475,0.6219257,0.5204614
2026-01-30 03:26:44,1195.02075,0.845514953,0.441404,0.876846433,1.87944162,0.670812547,1.707145,0.3327428,0.5931719,0.626973569,0.5266372
2026-01-30 03:26:45,1194.92163,0.7835573,0.442089528,0.9095216,1.90239429,0.679032743,1.71312618,0.354883045,0.6323109,0.6240138,0.524296939
2026-01-30 03:26:46,1195.11987,0.835574567,0.435708821,0.902288854,1.99313354,0.69161135,1.73693955,0.328705132,0.60614,0.6317884,0.516944647
2026-01-30 03:26:47,1194.92163,0.77403295,0.4405552,0.891953,1.9188292,0.6802013,1.70949626,0.3494208,0.603437245,0.6570333,0.521886349
2026-01-30 03:26:48,1194.82239,0.8502024,0.442967862,0.896928549,1.86538768,0.66986,1.713364,0.360057056,0.611966133,0.6378182,0.526600659
2026-01-30 03:26:49,1194.92163,0.814640939,0.443286747,0.908147931,1.84045231,0.6903111,1.76445234,0.322093934,0.5997553,0.65003103,0.5234787
2026-01-30 03:26:50,1195.02075,0.794628143,0.439656943,0.889658332,1.93546546,0.678682446,1.7531153,0.319601268,0.618698061,0.666033,0.523984
2026-01-30 03:26:51,1195.11987,0.865859866,0.446570635,0.9088571,1.86435175,0.6816197,1.7137146,0.37248987,0.5954037,0.6797834,0.52572453
