Maquina,timestamp_grid,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_ll_h,velocidad_chum_ll_h,envolvente_chum_ll_h,desbalance_la,desalineacion_rad_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_la,desbalance_ll,soltura_chum_ll,rodamiento_chum_ll,corriente_picadora,temperatura_lado_der,temperatura_lado_izq
PICADORA,2025-07-19 17:36:41-05:00,0.422403,2.00611,1.64493,0.467209,1.69361,1.80159,0.364407,2.39351,0.955298,0.47584158,0.5700674,1.4734925,0.8951949,0.0057426365,0.7657732,2.0413883,1.3274966,98.0,51.0,53.0
PICADORA,2025-07-19 17:36:51-05:00,0.452123,2.47053,1.73462,0.479659,1.79521,1.67473,0.445332,3.29974,1.27787,0.471013,0.572496,1.41302,0.807329,0.00452504,0.75860655,1.9162742,1.2055683,125.0,52.0,54.0
PICADORA,2025-07-19 17:37:01-05:00,0.437934,2.47685,2.00156,0.434312,1.84996,1.62836,0.444714,3.30396,1.55882,0.47832233,0.5649694,1.3394325,0.762559,0.0043460624,0.75144,1.79116,1.08364,125.0,51.0,54.0
PICADORA,2025-07-19 17:37:11-05:00,0.438068,2.10846,1.81176,0.504399,1.53541,2.09348,0.374946,2.55413,0.877545,0.48563167,0.55744284,1.2658451,0.717789,0.004167085,0.7538816,1.7143626,1.0241077,97.0,51.0,53.0
PICADORA,2025-07-19 17:37:21-05:00,0.433937,1.90427,1.78789,0.416361,1.71124,1.46538,0.450118,2.41962,1.12075,0.49294102,0.54991627,1.1922575,0.673019,0.003988107,0.75632316,1.6375651,0.9645753,107.0,51.0,53.0
PICADORA,2025-07-19 17:37:31-05:00,0.438041,2.14583,1.64074,0.367016,1.92525,1.63367,0.510449,3.19873,1.31755,0.50025034,0.54238963,1.11867,0.628249,0.0038091298,0.75876474,1.5607678,0.905043,141.0,52.0,54.0
PICADORA,2025-07-19 17:37:41-05:00,0.376563,1.40143,1.64686,0.28676,1.28271,1.40672,0.313943,1.73625,0.791618,0.50755966,0.53486305,1.0450824,0.583479,0.0036301524,0.7612063,1.4839703,0.84551066,85.0,51.0,53.0
PICADORA,2025-07-19 17:37:51-05:00,0.330804,0.882539,1.61376,0.182837,1.17057,1.42674,0.226457,1.11328,0.818343,0.514869,0.5273365,0.97149503,0.538709,0.003451175,0.7636479,1.4071729,0.7859783,75.0,51.0,53.0
PICADORA,2025-07-19 17:38:01-05:00,0.324501,0.925692,1.71134,0.171031,1.15215,1.1436,0.221214,1.12198,0.7771,0.52217835,0.5198099,0.8979075,0.493939,0.0032721974,0.7660895,1.3303754,0.726446,75.0,51.0,53.0
PICADORA,2025-07-19 17:38:11-05:00,0.333379,0.89017,2.05274,0.187962,1.11977,1.10438,0.222397,1.13781,0.674881,0.52948767,0.5122833,0.82432,0.449169,0.00309322,0.7685311,1.2535781,0.6669136,74.0,52.0,53.0
PICADORA,2025-07-19 17:38:21-05:00,0.375303,1.43985,1.73017,0.332965,1.38668,1.29725,0.29316,1.94224,0.821407,0.536797,0.50475675,0.7507325,0.404399,0.0029142424,0.77097267,1.1767807,0.60738134,90.0,51.0,53.0
PICADORA,2025-07-19 17:38:31-05:00,0.376644,1.41327,1.78108,0.389099,1.29139,1.31716,0.265468,1.76315,0.691443,0.54410636,0.49723017,0.677145,0.359629,0.002735265,0.77341425,1.0999832,0.547849,81.0,51.0,53.0
PICADORA,2025-07-19 17:38:41-05:00,0.369482,1.29776,1.60743,0.362723,1.23901,1.4928,0.252724,1.64235,0.729674,0.5514157,0.48970357,0.60355747,0.314859,0.0025562875,0.77585584,1.0231858,0.48831666,79.0,51.0,53.0
PICADORA,2025-07-19 17:38:51-05:00,0.35717,1.20145,1.55169,0.356068,1.27192,1.83503,0.245492,1.4994,0.789521,0.558725,0.482177,0.52997,0.270089,0.00237731,0.7782974,0.9463884,0.42878434,77.0,51.0,53.0
PICADORA,2025-07-19 17:39:01-05:00,0.365378,1.11094,1.95414,0.318073,1.17268,1.18031,0.244524,1.43373,0.690206,0.5534115,0.48568675,0.5694817,0.27851307,0.0022570086,0.780739,0.869591,0.369252,77.0,51.0,53.0
PICADORA,2025-07-19 17:39:11-05:00,0.34679,1.03594,1.63361,0.310185,1.22927,2.51244,0.237238,1.26282,0.941156,0.54809797,0.48919648,0.6089933,0.28693718,0.0021367068,0.777057,0.8979567,0.3836181,76.0,51.0,53.5
PICADORA,2025-07-19 17:39:21-05:00,0.385254,1.45616,1.63012,0.313646,1.30903,1.40528,0.31647,1.6529,0.748924,0.5427845,0.49270624,0.648505,0.29536125,0.0020164053,0.77337503,0.9263225,0.39798415,80.0,51.0,54.0
PICADORA,2025-07-19 17:39:31-05:00,0.403171,1.82533,2.18868,0.397712,1.57647,1.58232,0.396804,2.50771,0.813826,0.537471,0.496216,0.68801665,0.30378532,0.0018961037,0.769693,0.95468825,0.41235024,107.0,51.0,53.0
PICADORA,2025-07-19 17:39:41-05:00,0.38182,1.70956,1.90956,0.342894,1.42564,1.17935,0.328972,2.05723,0.878297,0.5321575,0.49972576,0.72752833,0.31220943,0.0017758021,0.766011,0.983054,0.42671633,86.0,51.0,54.0
PICADORA,2025-07-19 17:39:51-05:00,0.415134,1.87428,1.73537,0.360898,1.64938,1.2665,0.401267,2.41144,1.36396,0.526844,0.5032355,0.76704,0.3206335,0.0016555005,0.762329,1.0114198,0.44108242,105.0,51.0,53.0
PICADORA,2025-07-19 17:40:01-05:00,0.399175,1.51116,1.82963,0.326526,1.47092,1.6846,0.364568,1.90004,1.01945,0.5215305,0.5067453,0.80655164,0.32905757,0.0015351989,0.75864697,1.0397855,0.4554485,92.0,51.0,53.0
PICADORA,2025-07-19 17:40:11-05:00,0.387587,1.7114,1.90301,0.349789,1.48882,1.03815,0.331069,2.39931,0.723813,0.516217,0.510255,0.8460633,0.33748168,0.0014148974,0.754965,1.0681512,0.46981457,87.0,51.0,53.0
PICADORA,2025-07-19 17:40:21-05:00,0.352798,1.23224,1.75071,0.251368,1.24559,1.21487,0.268614,1.59804,0.863833,0.5109035,0.51376474,0.885575,0.34590575,0.0012945958,0.751283,1.096517,0.48418066,76.0,51.0,53.0
PICADORA,2025-07-19 17:40:31-05:00,0.370475,1.24224,1.78199,0.333368,1.14372,1.11216,0.243207,1.5234,0.616002,0.50558996,0.5172745,0.9250866,0.35432982,0.0011742942,0.747601,1.1248827,0.49854675,75.0,51.0,53.0
PICADORA,2025-07-19 17:40:41-05:00,0.387748,1.53352,1.9499,0.38816,1.29982,1.41161,0.272646,1.95173,0.659019,0.5002765,0.52078426,0.9645983,0.36275393,0.0010539925,0.743919,1.1532485,0.5129128,79.0,51.0,53.0
PICADORA,2025-07-19 17:40:51-05:00,0.383162,1.32644,2.01722,0.38384,1.34536,1.32939,0.284315,1.61835,0.794253,0.494963,0.524294,1.00411,0.371178,0.000933691,0.740237,1.1816143,0.5272789,80.0,51.0,53.0
PICADORA,2025-07-19 17:41:01-05:00,0.406739,1.84112,1.72314,0.396344,1.48171,1.63716,0.372365,2.31227,0.752097,0.49420148,0.52969575,1.031595,0.40485916,0.0027986418,0.736555,1.20998,0.541645,96.0,51.0,53.0
PICADORA,2025-07-19 17:41:11-05:00,0.405344,1.83665,1.65512,0.363823,1.59753,0.998547,0.438826,2.6169,0.949544,0.49344,0.53509754,1.05908,0.43854034,0.004663592,0.7411404,1.2481174,0.60425377,95.0,51.0,53.0
PICADORA,2025-07-19 17:41:21-05:00,0.381767,1.33144,1.67448,0.388509,1.30482,1.36578,0.310985,1.70486,0.765647,0.4926785,0.54049927,1.086565,0.4722215,0.0065285433,0.7457258,1.286255,0.6668625,84.0,51.0,53.0
PICADORA,2025-07-19 17:41:31-05:00,0.406846,2.10662,1.75152,0.41137,1.41669,1.35478,0.37258,2.78069,0.887869,0.49191698,0.545901,1.11405,0.50590265,0.0083934935,0.75031126,1.3243926,0.72947127,92.0,51.0,53.0
PICADORA,2025-07-19 17:41:41-05:00,0.406068,1.71245,1.89695,0.470939,1.39089,1.50617,0.296628,2.03349,0.663159,0.4911555,0.5513028,1.141535,0.53958386,0.010258445,0.75489664,1.36253,0.79208,84.0,51.0,53.0
PICADORA,2025-07-19 17:41:51-05:00,0.424334,2.02452,1.66767,0.469168,1.47513,2.2659,0.346259,2.4241,0.879158,0.490394,0.5567045,1.1690199,0.573265,0.012123396,0.7594821,1.4006674,0.85468876,92.0,51.0,53.0
PICADORA,2025-07-19 17:42:01-05:00,0.437022,1.98584,1.72073,0.453095,1.69045,1.60126,0.479396,2.69734,0.896042,0.4896325,0.56210625,1.196505,0.6069462,0.013988346,0.76406753,1.438805,0.9172975,144.0,51.0,53.0
PICADORA,2025-07-19 17:42:11-05:00,0.408697,1.98979,1.61864,0.383438,1.64096,1.29891,0.392879,2.72952,1.28309,0.488871,0.56750804,1.22399,0.6406273,0.015853297,0.7686529,1.4769425,0.97990626,115.0,51.0,53.0
PICADORA,2025-07-19 17:42:21-05:00,0.425059,2.20793,1.67781,0.456342,1.50119,1.87318,0.373494,3.06052,1.09403,0.4881095,0.5729098,1.251475,0.6743085,0.017718248,0.77323836,1.51508,1.042515,105.0,51.0,53.0
PICADORA,2025-07-19 17:42:31-05:00,0.435466,2.46369,1.54043,0.544835,1.6407,1.94745,0.372257,3.25411,1.2541,0.487348,0.5783115,1.27896,0.7079897,0.019583197,0.77782375,1.5532174,1.1051238,107.0,51.0,53.0
PICADORA,2025-07-19 17:42:41-05:00,0.451613,2.79313,1.5379,0.492888,1.60911,1.61924,0.422049,3.74653,1.07488,0.4865865,0.5837133,1.306445,0.74167085,0.021448148,0.7824092,1.591355,1.1677325,102.0,51.0,53.0
PICADORA,2025-07-19 17:42:51-05:00,0.40808,1.86901,1.64654,0.505472,1.42432,1.83465,0.336123,2.32783,0.699831,0.485825,0.589115,1.33393,0.775352,0.0233131,0.7869946,1.6294925,1.2303413,95.0,51.0,53.0
PICADORA,2025-07-19 17:43:51-05:00,0.338904,0.906221,1.64627,0.181361,1.17742,1.37125,0.229979,1.09323,0.78936,0.53174603,0.5522555,1.1468375,0.6020675,0.01894155,0.773365,1.6205509,1.1326809,72.0,51.0,53.0
PICADORA,2025-07-19 17:44:01-05:00,0.365325,1.24987,1.98885,0.229982,1.23322,1.30873,0.275604,1.50758,0.70381,0.5393995,0.54611224,1.1156554,0.57318676,0.018212957,0.769722,1.611135,1.100627,75.0,51.0,53.0
PICADORA,2025-07-19 17:44:11-05:00,0.369697,1.30118,1.58919,0.327867,1.16057,1.14575,0.259042,1.57853,0.819848,0.547053,0.539969,1.0844734,0.544306,0.017484367,0.766079,1.6017191,1.0685731,77.0,52.0,53.0
PICADORA,2025-07-19 17:44:21-05:00,0.388902,1.37591,2.33362,0.415019,1.32956,1.79934,0.277083,1.71647,0.702143,0.5547065,0.53382576,1.0532912,0.51542526,0.016755775,0.76243603,1.5923034,1.0365193,80.0,51.0,53.0
PICADORA,2025-07-19 17:44:31-05:00,0.407651,1.59878,1.98241,0.492753,1.38721,1.95057,0.288482,1.82882,0.881255,0.56236,0.5276825,1.0221092,0.4865445,0.016027182,0.758793,1.5828875,1.0044655,89.0,51.0,53.0
PICADORA,2025-07-19 17:44:41-05:00,0.395178,1.46274,1.68108,0.448238,1.35852,1.77932,0.280873,1.84676,0.665633,0.5700135,0.5215393,0.9909271,0.45766374,0.015298591,0.75515,1.5734717,0.97241163,90.0,51.0,53.0
PICADORA,2025-07-19 17:44:51-05:00,0.42817,1.90375,1.64981,0.501742,1.44091,2.75131,0.343113,2.26084,0.780757,0.577667,0.515396,0.959745,0.428783,0.01457,0.751507,1.5640559,0.9403578,100.0,51.0,53.0
PICADORA,2025-07-19 17:45:01-05:00,0.426748,1.98111,1.63334,0.489024,1.50935,1.80803,0.368547,2.74455,1.54334,0.57013106,0.51740384,0.92159724,0.41465932,0.0152332,0.747864,1.55464,0.908304,95.0,51.0,53.0
PICADORA,2025-07-19 17:45:11-05:00,0.419801,1.99847,1.90108,0.43458,1.43459,1.59718,0.371935,2.50876,1.06677,0.5625952,0.5194117,0.8834495,0.40053567,0.0158964,0.752779,1.53146,0.88011587,109.0,51.0,53.0
PICADORA,2025-07-19 17:45:21-05:00,0.333057,0.945953,1.47664,0.18764,1.10213,1.54266,0.235598,1.20612,0.705853,0.55505925,0.5214195,0.84530175,0.386412,0.0165596,0.757694,1.50828,0.8519278,76.0,51.0,53.0
PICADORA,2025-07-19 17:45:31-05:00,0.379594,1.33802,1.97619,0.367633,1.28982,1.44874,0.298672,1.73493,0.979925,0.5475233,0.5234273,0.807154,0.37228835,0.0172228,0.762609,1.4851,0.82373977,83.0,51.0,53.0
PICADORA,2025-07-19 17:45:41-05:00,0.395581,1.85191,1.77142,0.364064,1.49197,1.37946,0.389706,2.27271,0.874695,0.5399874,0.52543515,0.76900625,0.35816467,0.017886,0.767524,1.46192,0.79555166,94.0,51.0,53.0
PICADORA,2025-07-19 17:45:51-05:00,0.359289,1.31381,1.62873,0.2599,1.29008,1.2914,0.311953,1.69616,0.702896,0.5324515,0.527443,0.7308585,0.344041,0.0185492,0.772439,1.43874,0.76736355,83.0,51.0,53.0
PICADORA,2025-07-19 17:46:01-05:00,0.349472,1.05594,1.61902,0.284801,1.14399,1.32048,0.24775,1.34168,0.684399,0.5249156,0.52945083,0.69271076,0.32991734,0.0192124,0.777354,1.41556,0.7391755,77.0,51.0,53.0
PICADORA,2025-07-19 17:46:11-05:00,0.365244,1.13646,1.75517,0.377078,1.28508,2.06697,0.250923,1.36727,0.79549,0.51737964,0.5314587,0.654563,0.31579366,0.019875601,0.782269,1.39238,0.71098745,78.0,51.5,53.0
PICADORA,2025-07-19 17:46:21-05:00,0.406363,1.58641,1.55598,0.471824,1.41274,1.5879,0.298672,1.89054,1.07392,0.50984377,0.53346646,0.61641526,0.30167,0.0205388,0.787184,1.3692,0.68279934,82.0,52.0,53.0
PICADORA,2025-07-19 17:46:31-05:00,0.386085,1.42696,1.93965,0.395512,1.35115,1.79177,0.285202,1.78557,0.793984,0.50230783,0.5354743,0.5782675,0.28754634,0.021202,0.792099,1.34602,0.65461123,83.0,51.0,53.0
PICADORA,2025-07-19 17:46:41-05:00,0.390592,1.59694,1.80023,0.416039,1.44723,1.84952,0.308485,1.94487,0.691443,0.4947719,0.53748214,0.54011977,0.2734227,0.0218652,0.797014,1.32284,0.6264232,82.0,51.0,53.0
PICADORA,2025-07-19 17:46:51-05:00,0.418514,1.65272,1.80093,0.436405,1.41458,1.53735,0.32424,2.03903,0.710424,0.487236,0.53949,0.501972,0.259299,0.0225284,0.801929,1.29966,0.59823513,91.0,51.0,53.0
PICADORA,2025-07-19 17:47:01-05:00,0.395205,1.42669,1.88086,0.380701,1.2756,1.65203,0.310286,1.72016,0.830602,0.48788983,0.53847116,0.55432266,0.2934416,0.021359945,0.806844,1.27648,0.570047,88.0,51.0,53.0
PICADORA,2025-07-19 17:47:11-05:00,0.381069,1.35302,1.66107,0.338198,1.30692,1.50075,0.286654,1.62917,0.751397,0.48854366,0.53745234,0.60667336,0.32758418,0.020191489,0.81060356,1.3520341,0.66054475,84.0,51.0,53.0
PICADORA,2025-07-19 17:47:21-05:00,0.361677,1.25618,1.9404,0.316839,1.21216,1.45288,0.267592,1.51048,0.684076,0.4891975,0.53643346,0.659024,0.36172676,0.019023033,0.8143632,1.4275883,0.75104254,79.0,51.0,53.0
PICADORA,2025-07-19 17:47:31-05:00,0.376429,1.40064,1.88713,0.390763,1.26218,1.31179,0.274448,1.83858,0.836732,0.48985133,0.53541464,0.7113747,0.39586934,0.017854577,0.81812274,1.5031425,0.8415403,81.0,51.0,53.0
PICADORA,2025-07-19 17:47:41-05:00,0.421035,1.81297,1.46607,0.524684,1.50724,1.7643,0.318997,2.19359,0.891256,0.49050516,0.5343958,0.76372534,0.43001193,0.016686121,0.8218823,1.5786966,0.932038,91.0,51.0,53.0
PICADORA,2025-07-19 17:47:51-05:00,0.415456,1.92927,1.82748,0.457683,1.35615,1.63024,0.334107,2.38559,0.934542,0.491159,0.533377,0.81607604,0.46415448,0.015517665,0.82564193,1.6542509,1.0225358,95.0,51.0,53.0
PICADORA,2025-07-19 17:48:31-05:00,0.405666,1.95348,2.27451,0.365621,1.55331,1.69142,0.417721,2.66833,1.22265,0.49377432,0.52930164,1.0254787,0.6007248,0.010843842,0.84068024,1.9564675,1.3845267,104.0,51.0,53.0
PICADORA,2025-07-19 17:48:41-05:00,0.418809,1.84744,1.75147,0.464767,1.40379,2.08006,0.396481,2.47527,1.0066,0.49442816,0.5282828,1.0778294,0.6348674,0.009675386,0.8444398,2.0320218,1.4750246,126.0,51.0,53.0
PICADORA,2025-07-19 17:48:51-05:00,0.431255,2.10873,1.51532,0.441825,1.42617,1.48712,0.417721,2.77225,1.18716,0.495082,0.527264,1.13018,0.66901,0.00850693,0.8481994,2.107576,1.5655223,101.0,51.0,53.0
PICADORA,2025-07-19 17:49:01-05:00,0.407436,1.88743,1.8734,0.424813,1.5254,1.54609,0.354916,2.5027,0.977129,0.49799374,0.52163315,1.0942419,0.6200939,0.0091922525,0.851959,2.18313,1.65602,96.0,51.0,53.0
PICADORA,2025-07-19 17:49:11-05:00,0.449333,2.69103,1.78988,0.436083,1.84944,1.51481,0.489129,3.3997,1.2698,0.5009055,0.51600236,1.0583038,0.5711778,0.009877576,0.84271,2.1291018,1.5522887,127.0,51.0,53.0
PICADORA,2025-07-19 17:49:21-05:00,0.421196,1.76955,1.85328,0.468872,1.52225,1.70977,0.405542,2.4365,1.18243,0.50381726,0.5103715,1.0223658,0.5222616,0.010562898,0.833461,2.0750732,1.4485574,97.0,51.0,53.0
PICADORA,2025-07-19 17:49:31-05:00,0.398611,1.50037,1.7417,0.404689,1.41248,1.35971,0.32303,1.81537,0.716339,0.506729,0.50474066,0.98642766,0.47334552,0.011248221,0.824212,2.021045,1.344826,87.0,51.0,53.0
PICADORA,2025-07-19 17:49:41-05:00,0.39499,1.55668,1.89389,0.434017,1.34851,1.40308,0.288697,2.09494,0.787693,0.50964075,0.49910983,0.9504896,0.42442942,0.011933543,0.814963,1.9670167,1.2410947,80.0,51.0,53.0
PICADORA,2025-07-19 17:49:51-05:00,0.386273,1.32933,1.75715,0.396773,1.29903,1.44579,0.267995,1.61914,0.799308,0.5125525,0.493479,0.9145515,0.3755133,0.012618866,0.805714,1.9129884,1.1373633,81.0,51.0,53.0
PICADORA,2025-07-19 17:50:01-05:00,0.394669,1.47748,1.56161,0.445877,1.34378,1.53735,0.285632,1.82487,0.735212,0.51546425,0.48784816,0.8786134,0.32659718,0.013304188,0.79646504,1.85896,1.033632,83.0,51.0,53.0
PICADORA,2025-07-19 17:50:11-05:00,0.405961,1.68824,1.64407,0.472414,1.36405,1.65745,0.306226,2.01477,0.727147,0.518376,0.48221734,0.8426753,0.27768105,0.01398951,0.787216,1.8049316,0.9299007,89.0,51.0,53.0
PICADORA,2025-07-19 17:50:21-05:00,0.442896,1.89848,1.65126,0.498818,1.60016,1.7409,0.387018,2.34498,1.17587,0.52128774,0.4765865,0.80673724,0.22876495,0.014674833,0.77796704,1.7509034,0.8261694,111.0,51.0,53.0
PICADORA,2025-07-19 17:50:31-05:00,0.530794,3.94564,1.66504,0.503513,2.89524,1.70161,0.658535,5.41842,2.54585,0.5241995,0.47095567,0.77079916,0.17984883,0.015360155,0.768718,1.6968751,0.72243804,229.0,51.0,53.0
PICADORA,2025-07-19 17:50:41-05:00,0.338368,0.95069,1.63044,0.212595,1.13714,1.64612,0.24853,1.24357,0.710747,0.52711123,0.46532482,0.7348611,0.13093272,0.016045477,0.75946903,1.6428467,0.6187067,75.0,51.0,53.0
PICADORA,2025-07-19 17:50:51-05:00,0.327022,0.955163,1.68436,0.207899,1.11556,1.68589,0.229388,1.21983,0.625573,0.530023,0.459694,0.698923,0.0820166,0.0167308,0.75022,1.5888183,0.51497537,74.0,51.0,53.0
PICADORA,2025-07-19 17:51:01-05:00,0.427043,1.82744,1.58565,0.416683,1.44907,1.70188,0.386856,2.3004,0.945135,0.52245533,0.4708331,0.7125404,0.10833805,0.016532058,0.740971,1.53479,0.411244,109.0,51.0,53.0
PICADORA,2025-07-19 17:51:11-05:00,0.436217,2.09794,1.73333,0.423338,1.5999,1.76666,0.417936,2.6715,1.12586,0.51488763,0.48197216,0.72615784,0.1346595,0.016333317,0.74286467,1.6412967,0.54361784,114.0,51.0,53.0
PICADORA,2025-07-19 17:51:21-05:00,0.339924,0.870961,1.97071,0.233443,1.09924,1.53992,0.223365,1.14123,0.768819,0.50732,0.49311125,0.73977524,0.16098095,0.016134575,0.74475837,1.7478033,0.67599165,75.0,51.0,53.0
PICADORA,2025-07-19 17:51:31-05:00,0.330214,0.824387,1.6695,0.206074,1.19374,1.59659,0.217961,1.07187,0.750376,0.4997523,0.50425035,0.75339264,0.1873024,0.015935834,0.746652,1.85431,0.8083655,74.0,51.0,53.0
PICADORA,2025-07-19 17:51:41-05:00,0.324903,0.906484,1.61081,0.199017,1.17163,1.61215,0.221994,1.08057,0.793715,0.49218467,0.5153894,0.7670101,0.21362385,0.015737092,0.7485457,1.9608167,0.94073933,74.0,51.0,53.0
PICADORA,2025-07-19 17:51:51-05:00,0.367202,1.14014,1.97029,0.330363,1.15425,1.80186,0.257268,1.43716,0.706122,0.484617,0.5265285,0.7806275,0.23994529,0.01553835,0.75043935,2.0673234,1.0731132,78.0,51.0,53.0
PICADORA,2025-07-19 17:52:01-05:00,0.332869,0.927797,1.79422,0.253836,1.22111,1.65208,0.224978,1.12251,0.66117,0.47704932,0.5376676,0.7942449,0.26626676,0.015339608,0.75233305,2.17383,1.205487,74.0,51.0,53.0
PICADORA,2025-07-19 17:52:11-05:00,0.336571,0.915956,1.66343,0.255124,1.12372,1.33884,0.226645,1.20137,0.783821,0.46948168,0.54880667,0.80786234,0.2925882,0.015140867,0.7542267,2.2803366,1.3378608,74.0,51.0,53.0
PICADORA,2025-07-19 17:52:21-05:00,0.340809,0.9549,1.83966,0.260088,1.179,1.33675,0.233098,1.17236,0.657352,0.461914,0.55994576,0.82147974,0.31890965,0.014942125,0.7561203,2.3868434,1.4702346,75.0,51.0,53.0
PICADORA,2025-07-19 17:52:31-05:00,0.360577,1.13093,1.70517,0.323467,1.17979,1.99452,0.247992,1.4514,0.678323,0.45434633,0.5710848,0.83509713,0.3452311,0.014743384,0.758014,2.49335,1.6026084,77.0,51.0,53.0
PICADORA,2025-07-19 17:52:41-05:00,0.362857,1.19224,2.10536,0.332107,1.30956,1.49597,0.260682,1.48041,0.683001,0.44677868,0.5822239,0.8487146,0.37155256,0.014544642,0.75990766,2.5998566,1.7349824,76.0,51.0,53.0
PICADORA,2025-07-19 17:52:51-05:00,0.408134,1.55352,1.89411,0.394519,1.39695,1.4569,0.343678,1.95068,0.99412,0.439211,0.593363,0.862332,0.397874,0.0143459,0.76180136,2.7063634,1.8673562,89.0,51.0,53.0
PICADORA,2025-07-19 17:53:01-05:00,0.449575,2.49421,1.68543,0.392748,2.01817,2.49892,0.479101,3.48806,1.41913,0.45156658,0.5832987,0.86690784,0.395278,0.014239408,0.763695,2.81287,1.99973,155.0,51.0,53.0
PICADORA,2025-07-19 17:53:11-05:00,0.426534,3.13941,1.68441,0.391112,1.786,2.86067,0.464233,4.03903,1.17646,0.46392217,0.5732343,0.8714837,0.392682,0.014132917,0.7618006,2.5784643,1.9825758,141.0,51.0,53.0
PICADORA,2025-07-19 17:53:21-05:00,0.358458,1.45248,1.71853,0.253514,1.34299,1.80707,0.293187,1.84465,0.801243,0.47627777,0.56317,0.8760595,0.390086,0.014026425,0.7599062,2.3440583,1.9654217,80.0,51.0,53.0
PICADORA,2025-07-19 17:53:31-05:00,0.353818,1.18698,1.67808,0.253004,1.22322,1.77116,0.282863,1.51998,0.632617,0.48863333,0.55310565,0.8806353,0.38749,0.013919934,0.75801176,2.1096525,1.9482675,78.0,51.0,53.0
PICADORA,2025-07-19 17:53:41-05:00,0.41787,1.68535,1.88746,0.458086,1.58595,2.04647,0.345748,2.23341,0.821031,0.5009889,0.54304135,0.88521117,0.38489398,0.013813442,0.75611734,1.8752466,1.9311134,87.0,51.0,53.0
PICADORA,2025-07-19 17:53:51-05:00,0.438872,2.03847,1.68698,0.477244,1.59121,2.11376,0.385001,2.76882,1.05278,0.5133445,0.532977,0.88978696,0.382298,0.0137069505,0.7542229,1.6408409,1.9139591,112.0,51.0,53.0
PICADORA,2025-07-19 17:54:01-05:00,0.446544,2.29555,1.99362,0.465518,1.81259,1.64757,0.47988,3.06263,1.19055,0.5257001,0.5229127,0.8943628,0.379702,0.013600458,0.7523285,1.406435,1.896805,137.0,51.0,53.0
PICADORA,2025-07-19 17:54:11-05:00,0.467143,3.1723,1.63559,0.51803,1.89682,2.23193,0.498942,4.37319,1.95436,0.53805566,0.5128483,0.89893866,0.37710598,0.013493966,0.7504341,1.1720291,1.8796508,117.0,51.0,53.0
PICADORA,2025-07-19 17:54:21-05:00,0.474707,2.94943,1.63924,0.540891,1.97868,1.92717,0.460442,3.76183,1.50581,0.5504112,0.502784,0.9035145,0.37451,0.013387475,0.7485397,0.9376233,1.8624966,142.0,51.0,53.0
PICADORA,2025-07-19 17:54:31-05:00,0.472588,2.3237,1.8256,0.483979,1.88102,5.63114,0.505852,2.88592,1.41466,0.5627668,0.49271968,0.90809035,0.371914,0.013280983,0.7466453,0.7032175,1.8453425,174.0,51.0,53.0
PICADORA,2025-07-19 17:54:41-05:00,0.368543,1.34775,1.82748,0.296124,1.27797,1.59021,0.285471,1.69141,0.603903,0.5751224,0.48265535,0.91266614,0.36931798,0.013174492,0.74475086,0.46881166,1.8281883,82.0,51.0,53.0
PICADORA,2025-07-19 17:54:51-05:00,0.384583,1.43459,1.86809,0.371202,1.33509,1.7988,0.284557,1.98813,0.736395,0.587478,0.472591,0.917242,0.366722,0.013068,0.74285644,0.23440583,1.8110342,82.0,51.0,53.0
PICADORA,2025-07-19 17:55:01-05:00,0.50955,4.22193,1.64412,0.465384,2.45776,3.6459,0.736852,6.17643,2.43804,0.58129317,0.4741937,0.9467885,0.3686859,0.01314105,0.740962,0.0,1.79388,251.0,51.0,53.0
PICADORA,2025-07-19 17:55:11-05:00,0.477631,3.65488,1.76171,0.410431,1.95236,2.60818,0.625869,5.49386,2.14036,0.5751083,0.47579634,0.976335,0.3706498,0.0132141,0.73479897,0.1527825,1.7403492,149.0,51.0,53.0
PICADORA,2025-07-19 17:55:21-05:00,0.445471,2.31634,2.18277,0.459186,1.72203,1.78372,0.437616,3.37122,1.18963,0.5689235,0.477399,1.0058815,0.37261373,0.013287149,0.72863585,0.305565,1.6868184,152.0,51.0,53.0
PICADORA,2025-07-19 17:55:31-05:00,0.33421,0.848858,1.91144,0.20535,1.13688,1.5872,0.231861,1.1175,0.786187,0.56273866,0.47900167,1.035428,0.37457767,0.0133601995,0.7224728,0.4583475,1.6332874,75.0,51.0,53.0
PICADORA,2025-07-19 17:55:41-05:00,0.400999,1.37275,1.96733,0.428409,1.37194,1.85724,0.290014,1.78478,0.710962,0.55655384,0.48060435,1.0649745,0.37654158,0.01343325,0.71630967,0.61113,1.5797566,85.0,51.0,53.0
PICADORA,2025-07-19 17:55:51-05:00,0.38689,1.40985,1.81203,0.38443,1.21032,1.72587,0.258639,1.75339,0.692464,0.550369,0.482207,1.094521,0.3785055,0.0135063,0.7101466,0.7639125,1.5262258,79.0,51.0,53.0
PICADORA,2025-07-19 17:56:01-05:00,0.368946,1.32302,2.17344,0.35199,1.28087,1.38048,0.250896,1.65238,0.84469,0.54418415,0.48380965,1.1240675,0.3804694,0.01357935,0.70398355,0.916695,1.472695,78.0,51.0,53.0
