timestamp,Maquina,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,corriente_motor_a,corriente_motor_b,temp_chum_la,temp_chum_lb,desbalance_chum_la,desalineacion_rad_chum_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_chum_la,desbalance_chum_lb,desalineacion_chum_lb,soltura_chum_lb,rodamiento_chum_lb
2026-02-04 16:34:00+00:00,DESFIBRADORA,0.279206,3.20912,0.61626,0.251379,4.10391,0.343956,0.181258,2.34055,0.140988,122.0,124.0,55.0,53.0,0.881276,2.39503,2.39866,0.255527,2.42715,1.1807,0.071699,1.4677,0.39481
2026-02-04 16:34:10+00:00,DESFIBRADORA,0.263072,2.66735,0.489915,0.225511,3.64271,0.398697,0.156193,2.00216,0.147489,120.0,119.0,55.0,53.0,0.878631,2.35489,2.29308,0.193451,2.37374,1.17641,0.0676494,1.46849,0.362739
2026-02-04 16:34:20+00:00,DESFIBRADORA,0.260316,2.52824,0.597691,0.221647,3.45265,0.405405,0.150981,1.81293,0.142761,142.0,140.0,55.0,53.0,0.875986,2.31475,2.1875,0.131376,2.32033,1.17212,0.0635998,1.46929,0.330667
2026-02-04 16:34:30+00:00,DESFIBRADORA,0.298497,2.8797,0.623912,0.247488,3.73721,0.436908,0.161539,2.04143,0.15614,160.0,158.0,54.0,52.5,0.875986,2.31475,2.1875,0.131376,2.32033,1.17212,0.0635998,1.46929,0.330667
2026-02-04 16:34:40+00:00,DESFIBRADORA,0.290845,2.82248,0.616206,0.248293,3.68377,0.440611,0.1689,2.00453,0.165489,184.0,183.0,54.0,52.0,0.875986,2.31475,2.1875,0.131376,2.32033,1.17212,0.0635998,1.46929,0.330667
2026-02-04 16:34:50+00:00,DESFIBRADORA,0.373068,3.68132,1.24959,0.312828,4.51061,0.683833,0.184993,2.21721,0.194288,211.0,213.0,55.0,53.0,0.874368,2.32566,2.27816,0.209862,2.32542,1.17928,0.0648492,1.48075,0.348183
2026-02-04 16:35:00+00:00,DESFIBRADORA,0.352439,3.60468,1.23493,0.317873,4.27159,0.548483,0.193589,2.36058,0.183434,210.0,209.0,55.0,53.0,0.87275,2.33657,2.36882,0.288349,2.33051,1.18645,0.0660985,1.49221,0.365699
2026-02-04 16:35:10+00:00,DESFIBRADORA,0.333522,3.69314,0.631672,0.316558,4.55247,0.501524,0.184912,2.18427,0.182414,186.0,185.0,54.0,52.5,0.871133,2.34748,2.45948,0.366835,2.3356,1.19361,0.0673479,1.50367,0.383214
2026-02-04 16:35:20+00:00,DESFIBRADORA,0.369403,3.93672,1.02574,0.323857,4.72699,0.672079,0.219434,2.74061,0.185637,198.0,197.0,54.0,52.0,0.869515,2.35839,2.55014,0.445322,2.34069,1.20078,0.0685972,1.51513,0.40073
2026-02-04 16:35:30+00:00,DESFIBRADORA,0.300932,3.12276,0.47477,0.257712,4.07574,0.466049,0.177148,2.31604,0.166456,179.0,179.0,54.5,52.5,0.867897,2.3693,2.6408,0.523808,2.34578,1.20794,0.0698466,1.52659,0.418246
2026-02-04 16:35:40+00:00,DESFIBRADORA,0.36753,3.79892,1.14861,0.314116,4.50271,0.654745,0.214598,2.72586,0.186766,217.0,216.0,55.0,53.0,0.866279,2.38022,2.73145,0.602295,2.35087,1.2151,0.071096,1.53806,0.435762
2026-02-04 16:35:50+00:00,DESFIBRADORA,0.454195,4.54437,2.64179,0.366523,5.13291,0.730899,0.213174,2.54743,0.22169,214.0,212.0,54.5,53.0,0.864661,2.39113,2.82211,0.680781,2.35596,1.22227,0.0723453,1.54952,0.453278
2026-02-04 16:36:00+00:00,DESFIBRADORA,0.36571,4.25826,1.4775,0.301853,4.74963,0.525406,0.178545,2.32342,0.159793,198.0,198.0,54.0,53.0,0.863044,2.40204,2.91277,0.759268,2.36105,1.22943,0.0735947,1.56098,0.470793
2026-02-04 16:36:10+00:00,DESFIBRADORA,0.35466,3.55533,0.674322,0.308669,4.32634,0.475334,0.19813,2.3706,0.225935,202.0,195.0,55.0,53.0,0.861426,2.41295,3.00343,0.837754,2.36614,1.2366,0.074844,1.57244,0.488309
2026-02-04 16:36:20+00:00,DESFIBRADORA,0.32207,3.2876,0.777977,0.277837,4.1018,0.506139,0.177766,2.15212,0.179942,196.0,195.0,55.0,53.0,0.859808,2.42386,3.09409,0.916241,2.37123,1.24376,0.0760934,1.5839,0.505825
2026-02-04 16:36:30+00:00,DESFIBRADORA,0.329401,3.59917,0.983629,0.293776,4.35635,0.680613,0.177336,2.30286,0.249146,200.0,199.0,54.0,53.0,0.859808,2.42386,3.09409,0.916241,2.37123,1.24376,0.0760934,1.5839,0.505825
2026-02-04 16:36:40+00:00,DESFIBRADORA,0.340398,4.08607,0.633063,0.308213,4.91284,0.65877,0.216747,2.83997,0.202509,184.0,184.0,54.0,53.0,0.859808,2.42386,3.09409,0.916241,2.37123,1.24376,0.0760934,1.5839,0.505825
2026-02-04 16:36:50+00:00,DESFIBRADORA,0.283032,2.86474,0.425752,0.258517,3.76038,0.431541,0.182548,2.20509,0.137441,166.0,166.0,55.0,53.0,0.861534,2.44977,3.1142,0.923373,2.40326,1.24759,0.0797201,1.60146,0.511299
2026-02-04 16:37:00+00:00,DESFIBRADORA,0.303635,2.87235,1.16862,0.256746,3.72668,0.437874,0.157214,1.897,0.168874,171.0,171.0,54.0,53.0,0.86326,2.47569,3.1343,0.930505,2.43529,1.25142,0.0833467,1.61902,0.516773
2026-02-04 16:37:10+00:00,DESFIBRADORA,0.378259,4.03909,0.765562,0.321201,4.6346,0.584333,0.207291,2.53189,0.258388,202.0,201.0,55.0,52.0,0.864986,2.5016,3.15441,0.937637,2.46732,1.25526,0.0869734,1.63657,0.522247
2026-02-04 16:37:20+00:00,DESFIBRADORA,0.298765,2.87235,0.767328,0.250735,3.80302,0.823529,0.16933,2.2014,0.127609,191.0,193.0,54.0,52.0,0.866712,2.52751,3.17451,0.944769,2.49935,1.25909,0.0906,1.65413,0.527721
2026-02-04 16:37:30+00:00,DESFIBRADORA,0.301334,2.86763,0.624715,0.286478,4.03125,0.485155,0.199849,2.54533,0.177417,149.0,150.0,54.0,52.5,0.868438,2.55342,3.19462,0.951901,2.53139,1.26292,0.0942267,1.67169,0.533195
2026-02-04 16:37:40+00:00,DESFIBRADORA,0.320438,2.92537,0.67277,0.275449,3.85462,0.460683,0.175321,2.1081,0.187195,168.0,168.0,54.0,53.0,0.870164,2.57934,3.21473,0.959033,2.56342,1.26675,0.0978534,1.68925,0.538668
2026-02-04 16:37:50+00:00,DESFIBRADORA,0.308424,3.11961,0.647993,0.259134,4.0431,0.500772,0.185664,2.27862,0.166133,145.0,146.0,55.0,53.0,0.87189,2.60525,3.23483,0.966165,2.59545,1.27058,0.10148,1.70681,0.544142
2026-02-04 16:38:00+00:00,DESFIBRADORA,0.294725,3.11909,0.478356,0.27561,4.14523,0.532168,0.177121,2.22907,0.19633,156.0,158.0,54.0,53.0,0.873616,2.63116,3.25494,0.973297,2.62748,1.27442,0.105107,1.72436,0.549616
2026-02-04 16:38:10+00:00,DESFIBRADORA,0.319234,2.72615,0.630601,0.26756,3.66087,0.44587,0.174757,2.06963,0.191333,169.0,168.0,54.0,53.0,0.875342,2.65708,3.27504,0.980429,2.65951,1.27825,0.108733,1.74192,0.55509
2026-02-04 16:38:20+00:00,DESFIBRADORA,0.258603,2.35395,0.593035,0.217649,3.31261,0.341648,0.139752,1.61369,0.131907,120.0,121.0,54.0,53.0,0.877068,2.68299,3.29515,0.987561,2.69154,1.28208,0.11236,1.75948,0.560564
2026-02-04 16:38:30+00:00,DESFIBRADORA,0.315515,2.95792,0.811476,0.263454,3.80723,0.716302,0.161754,2.01191,0.137871,173.0,174.0,54.0,52.0,0.877068,2.68299,3.29515,0.987561,2.69154,1.28208,0.11236,1.75948,0.560564
2026-02-04 16:38:40+00:00,DESFIBRADORA,0.325896,3.59943,0.634508,0.271987,4.23395,0.478608,0.191843,2.41224,0.162104,202.0,202.0,54.0,52.0,0.877068,2.68299,3.29515,0.987561,2.69154,1.28208,0.11236,1.75948,0.560564
2026-02-04 16:38:50+00:00,DESFIBRADORA,0.292317,2.82327,0.52304,0.254492,3.75564,0.437391,0.16162,1.94919,0.145823,149.0,150.0,54.0,52.0,0.877624,2.65987,3.26292,0.983434,2.66505,1.28326,0.112505,1.76669,0.575932
2026-02-04 16:39:00+00:00,DESFIBRADORA,0.338552,3.41228,1.35046,0.286156,4.20657,0.46986,0.194718,2.45783,0.142331,186.0,183.0,54.0,52.0,0.878179,2.63676,3.23069,0.979307,2.63856,1.28443,0.11265,1.77389,0.591301
2026-02-04 16:39:10+00:00,DESFIBRADORA,0.346151,3.31726,0.683044,0.307435,4.04204,0.501685,0.187572,2.32368,0.171829,200.0,205.0,54.0,53.0,0.878735,2.61364,3.19847,0.975179,2.61208,1.28561,0.112795,1.7811,0.606669
2026-02-04 16:39:20+00:00,DESFIBRADORA,0.342031,4.00759,0.615725,0.304,4.52667,0.61809,0.195067,2.5137,0.234102,194.0,197.0,54.0,53.0,0.87929,2.59052,3.16624,0.971052,2.58559,1.28678,0.11294,1.78831,0.622038
2026-02-04 16:39:30+00:00,DESFIBRADORA,0.326351,3.23117,1.02917,0.275529,3.87357,0.485101,0.182333,2.20035,0.183703,177.0,179.0,54.0,52.5,0.879846,2.5674,3.13401,0.966925,2.5591,1.28796,0.113086,1.79551,0.637406
2026-02-04 16:39:40+00:00,DESFIBRADORA,0.30813,3.11357,0.511641,0.282372,4.08021,0.476837,0.172984,2.07068,0.177524,188.0,183.0,54.0,52.0,0.880402,2.54429,3.10178,0.962798,2.53261,1.28914,0.113231,1.80272,0.652774
2026-02-04 16:39:50+00:00,DESFIBRADORA,0.316023,3.11672,0.616902,0.262193,4.11628,0.486658,0.178169,2.19376,0.152969,180.0,180.0,54.0,53.0,0.880957,2.52117,3.06955,0.958671,2.50612,1.29031,0.113376,1.80993,0.668143
2026-02-04 16:40:00+00:00,DESFIBRADORA,0.31811,3.31989,0.60149,0.271853,4.03257,0.465137,0.177954,2.24778,0.153346,196.0,195.0,54.0,52.0,0.881513,2.49805,3.03733,0.954543,2.47964,1.29149,0.113521,1.81714,0.683511
2026-02-04 16:40:10+00:00,DESFIBRADORA,0.289614,2.7335,0.560124,0.264286,3.68535,0.548805,0.165112,1.92889,0.197727,182.0,181.0,54.0,52.0,0.882068,2.47494,3.0051,0.950416,2.45315,1.29266,0.113666,1.82434,0.69888
2026-02-04 16:40:20+00:00,DESFIBRADORA,0.317441,3.16974,0.734043,0.276093,4.00545,0.472812,0.179673,2.24488,0.156247,177.0,179.0,54.0,52.0,0.882624,2.45182,2.97287,0.946289,2.42666,1.29384,0.113811,1.83155,0.714248
2026-02-04 16:40:30+00:00,DESFIBRADORA,0.311689,3.14612,0.991067,0.24451,3.93938,0.49664,0.157214,1.98503,0.133949,158.0,158.0,54.5,52.0,0.882624,2.45182,2.97287,0.946289,2.42666,1.29384,0.113811,1.83155,0.714248
2026-02-04 16:40:40+00:00,DESFIBRADORA,0.292317,3.0805,0.576285,0.260449,4.0968,0.437445,0.175858,2.34477,0.151196,131.0,130.0,55.0,52.0,0.882624,2.45182,2.97287,0.946289,2.42666,1.29384,0.113811,1.83155,0.714248
2026-02-04 16:40:50+00:00,DESFIBRADORA,0.234736,2.11168,0.445606,0.188615,3.1057,0.333705,0.132418,1.61896,0.118475,111.0,110.0,54.0,52.0,0.885861,2.39402,2.78135,0.860024,2.30995,1.28368,0.111227,1.81683,0.652318
2026-02-04 16:41:00+00:00,DESFIBRADORA,0.208649,1.97466,0.375771,0.169107,3.05174,0.398214,0.11869,1.52356,0.109502,80.0,81.0,54.0,52.0,0.889097,2.33622,2.58983,0.773758,2.19325,1.27352,0.108644,1.80212,0.590388
2026-02-04 16:41:10+00:00,DESFIBRADORA,0.22679,2.22848,0.441057,0.167872,3.19678,0.257551,0.120087,1.56309,0.10472,78.0,81.0,54.0,53.0,0.892334,2.27842,2.3983,0.687493,2.07654,1.26336,0.10606,1.7874,0.528458
2026-02-04 16:41:20+00:00,DESFIBRADORA,0.221438,2.28255,0.407504,0.162774,3.11097,0.249769,0.117132,1.54253,0.0945112,84.0,86.0,54.0,53.0,0.89557,2.22062,2.20678,0.601228,1.95984,1.2532,0.103477,1.77268,0.466528
2026-02-04 16:41:30+00:00,DESFIBRADORA,0.211431,1.98726,0.427465,0.160949,2.98645,0.325494,0.111866,1.47401,0.0922008,82.0,83.0,55.0,52.5,0.898807,2.16282,2.01526,0.514962,1.84313,1.24304,0.100893,1.75796,0.404598
2026-02-04 16:41:40+00:00,DESFIBRADORA,0.222321,2.25972,0.443626,0.161405,3.11176,0.266835,0.115009,1.4951,0.0955858,80.0,83.0,55.0,52.0,0.902044,2.10501,1.82374,0.428697,1.72642,1.23288,0.0983095,1.74325,0.342668
2026-02-04 16:41:50+00:00,DESFIBRADORA,0.224515,2.03162,0.425057,0.165457,3.03647,0.303705,0.122478,1.64532,0.0968753,82.0,85.0,54.0,52.0,0.90528,2.04721,1.63222,0.342431,1.60972,1.22272,0.0957259,1.72853,0.280738
2026-02-04 16:42:00+00:00,DESFIBRADORA,0.223632,2.1227,0.651953,0.16535,3.1394,0.254599,0.116003,1.55229,0.090965,86.0,86.0,54.0,52.0,0.908517,1.98941,1.44069,0.256166,1.49301,1.21256,0.0931424,1.71381,0.218808
2026-02-04 16:42:10+00:00,DESFIBRADORA,0.25566,2.25473,0.916951,0.185609,3.16572,0.318249,0.1336,1.74784,0.101281,94.0,92.0,54.5,52.0,0.911753,1.93161,1.24917,0.169901,1.37631,1.2024,0.0905588,1.6991,0.156878
2026-02-04 16:42:20+00:00,DESFIBRADORA,0.230107,2.35998,0.55108,0.172783,3.052,0.275905,0.120275,1.57258,0.0987558,86.0,88.0,55.0,52.0,0.91499,1.87381,1.05765,0.0836354,1.2596,1.19224,0.0879752,1.68438,0.094948
2026-02-04 16:42:30+00:00,DESFIBRADORA,0.258122,2.47443,0.515869,0.207828,3.53504,0.331022,0.139806,1.89885,0.137603,97.0,97.0,54.0,52.0,0.91499,1.87381,1.05765,0.0836354,1.2596,1.19224,0.0879752,1.68438,0.094948
2026-02-04 16:42:40+00:00,DESFIBRADORA,0.224489,2.2542,0.403865,0.160869,3.23206,0.318947,0.118797,1.65876,0.106332,101.0,102.0,54.0,52.0,0.91499,1.87381,1.05765,0.0836354,1.2596,1.19224,0.0879752,1.68438,0.094948
2026-02-04 16:42:50+00:00,DESFIBRADORA,0.259567,2.17861,0.789804,0.212685,3.21731,0.371326,0.145286,1.76576,0.121806,98.0,98.0,54.0,52.0,0.922873,1.98361,1.32019,0.200233,1.44918,1.21063,0.091934,1.68781,0.143608
2026-02-04 16:43:00+00:00,DESFIBRADORA,0.273373,2.32166,0.70461,0.216978,3.31971,0.35324,0.139564,1.78737,0.127931,120.0,121.0,54.0,52.0,0.930756,2.09341,1.58273,0.31683,1.63877,1.22901,0.0958928,1.69125,0.192268
2026-02-04 16:43:10+00:00,DESFIBRADORA,0.264838,2.43033,0.395196,0.215717,3.48608,0.53952,0.147999,1.85484,0.137227,118.0,117.0,54.0,53.0,0.938639,2.2032,1.84528,0.433428,1.82835,1.2474,0.0998515,1.69468,0.240928
2026-02-04 16:43:20+00:00,DESFIBRADORA,0.315461,2.87051,0.600366,0.275288,3.86515,0.488107,0.187572,2.32737,0.181339,179.0,181.0,54.0,52.0,0.946522,2.313,2.10782,0.550025,2.01793,1.26578,0.10381,1.69811,0.289588
2026-02-04 16:43:30+00:00,DESFIBRADORA,0.357656,3.51333,1.88726,0.270055,4.2479,0.513062,0.178438,2.18295,0.18107,204.0,203.0,54.5,53.0,0.954405,2.4228,2.37036,0.666623,2.20751,1.28417,0.107769,1.70154,0.338248
2026-02-04 16:43:40+00:00,DESFIBRADORA,0.372373,3.91283,1.91374,0.308481,4.63302,0.60682,0.17876,2.24251,0.192461,189.0,190.0,55.0,53.0,0.962288,2.5326,2.6329,0.78322,2.3971,1.30255,0.111728,1.70498,0.386908
2026-02-04 16:43:50+00:00,DESFIBRADORA,0.312866,3.10307,1.28973,0.258785,4.02757,0.477481,0.167638,2.11443,0.161566,162.0,169.0,54.0,52.5,0.970171,2.6424,2.89544,0.899818,2.58668,1.32093,0.115687,1.70841,0.435568
2026-02-04 16:44:00+00:00,DESFIBRADORA,0.330927,3.19074,0.761067,0.260798,4.15813,0.427033,0.17516,2.22196,0.155387,154.0,155.0,54.0,52.0,0.978054,2.75219,3.15799,1.01642,2.77626,1.33932,0.119645,1.71184,0.484228
2026-02-04 16:44:10+00:00,DESFIBRADORA,0.329642,3.60363,0.723447,0.273275,4.37109,0.389949,0.165865,2.111,0.137764,161.0,160.0,54.0,52.0,0.985937,2.86199,3.42053,1.13301,2.96585,1.3577,0.123604,1.71528,0.532888
2026-02-04 16:44:20+00:00,DESFIBRADORA,0.31316,2.98889,0.594533,0.26434,3.8812,0.523849,0.180667,2.26939,0.157375,195.0,195.0,54.0,52.0,0.99382,2.97179,3.68307,1.24961,3.15543,1.37609,0.127563,1.71871,0.581548
2026-02-04 16:44:30+00:00,DESFIBRADORA,0.350967,4.02255,0.771716,0.306254,4.66303,0.574619,0.181581,2.30998,0.206108,193.0,195.0,54.0,52.0,0.99382,2.97179,3.68307,1.24961,3.15543,1.37609,0.127563,1.71871,0.581548
2026-02-04 16:44:40+00:00,DESFIBRADORA,0.289614,2.96265,0.504363,0.271182,4.0989,0.473724,0.168202,2.03747,0.157322,145.0,146.0,54.0,52.0,0.99382,2.97179,3.68307,1.24961,3.15543,1.37609,0.127563,1.71871,0.581548
2026-02-04 16:44:50+00:00,DESFIBRADORA,0.307354,3.28261,0.545033,0.269331,4.01651,0.457516,0.176342,2.19745,0.171076,149.0,150.0,54.0,52.0,0.993518,3.03041,3.73818,1.23805,3.23903,1.37606,0.123864,1.73899,0.584145
2026-02-04 16:45:00+00:00,DESFIBRADORA,0.325789,2.98181,0.500617,0.272363,3.92569,0.696337,0.173065,2.04986,0.172581,151.0,153.0,54.0,52.0,0.993216,3.08902,3.79329,1.22649,3.32264,1.37603,0.120165,1.75928,0.586743
2026-02-04 16:45:10+00:00,DESFIBRADORA,0.36753,4.59083,0.845779,0.313714,4.98207,0.512901,0.205732,2.74325,0.192676,178.0,179.0,54.0,52.0,0.992914,3.14764,3.84841,1.21493,3.40624,1.37599,0.116466,1.77956,0.58934
2026-02-04 16:45:20+00:00,DESFIBRADORA,0.310217,3.0259,0.456415,0.264769,4.00545,0.502329,0.178061,2.23882,0.215404,179.0,178.0,54.0,52.0,0.992612,3.20625,3.90352,1.20337,3.48985,1.37596,0.112767,1.79985,0.591937
2026-02-04 16:45:30+00:00,DESFIBRADORA,0.332585,3.82201,0.629852,0.279984,4.49613,0.448232,0.168497,2.21326,0.160008,171.0,174.0,54.0,53.0,0.992311,3.26487,3.95863,1.19182,3.57345,1.37593,0.109069,1.82013,0.594534
2026-02-04 16:45:40+00:00,DESFIBRADORA,0.369563,3.92386,1.07728,0.291603,4.65645,0.47045,0.197807,2.67973,0.169626,184.0,185.0,54.0,53.0,0.992009,3.32349,4.01374,1.18026,3.65705,1.3759,0.10537,1.84041,0.597132
2026-02-04 16:45:50+00:00,DESFIBRADORA,0.364426,3.64563,0.763261,0.308455,4.48271,0.615245,0.182145,2.23355,0.194557,228.0,227.0,54.5,52.0,0.991707,3.3821,4.06885,1.1687,3.74066,1.37587,0.101671,1.8607,0.599729
2026-02-04 16:46:00+00:00,DESFIBRADORA,0.371222,4.57219,0.928189,0.32214,5.15897,0.764817,0.203637,2.54085,0.18639,221.0,230.0,55.0,53.0,0.991405,3.44072,4.12397,1.15714,3.82426,1.37583,0.0979719,1.88098,0.602326
2026-02-04 16:46:10+00:00,DESFIBRADORA,0.36959,3.90496,0.803824,0.3329,4.61459,0.723064,0.200198,2.48181,0.244418,210.0,207.0,54.0,53.0,0.991405,3.44072,4.12397,1.15714,3.82426,1.37583,0.0979719,1.88098,0.602326
2026-02-04 16:46:20+00:00,DESFIBRADORA,0.326244,3.08129,0.496925,0.270646,4.07074,0.42392,0.160948,1.92125,0.141256,191.0,193.0,54.0,53.0,0.991405,3.44072,4.12397,1.15714,3.82426,1.37583,0.0979719,1.88098,0.602326
2026-02-04 16:46:30+00:00,DESFIBRADORA,0.363088,4.17558,0.743675,0.305932,4.66197,0.554118,0.185234,2.37508,0.188109,192.0,193.0,55.0,52.5,0.991405,3.44072,4.12397,1.15714,3.82426,1.37583,0.0979719,1.88098,0.602326
2026-02-04 16:46:40+00:00,DESFIBRADORA,0.333709,3.74038,0.605129,0.291227,4.53062,0.497982,0.192569,2.44571,0.16522,193.0,195.0,54.0,52.0,0.991405,3.44072,4.12397,1.15714,3.82426,1.37583,0.0979719,1.88098,0.602326
2026-02-04 16:46:50+00:00,DESFIBRADORA,0.374326,4.16429,1.14503,0.314814,4.6654,0.585782,0.187142,2.35926,0.177739,219.0,216.0,54.5,53.0,0.984837,3.459,4.05447,1.03511,3.85138,1.37168,0.0911859,1.87405,0.591497
2026-02-04 16:47:00+00:00,DESFIBRADORA,0.318271,3.6724,0.800613,0.296272,4.54773,0.606927,0.17833,2.3901,0.164468,180.0,180.0,55.0,53.0,0.978872,3.36006,3.87475,0.936209,3.71128,1.36759,0.0917976,1.82654,0.575474
2026-02-04 16:47:10+00:00,DESFIBRADORA,0.341121,3.88344,0.768024,0.29866,4.64118,0.486228,0.203153,2.62307,0.163823,181.0,181.0,54.0,53.0,0.972908,3.26111,3.69503,0.837303,3.57119,1.36351,0.0924094,1.77903,0.55945
2026-02-04 16:47:20+00:00,DESFIBRADORA,0.308424,2.89178,0.768131,0.28637,4.05547,0.55385,0.174488,2.1255,0.211965,156.0,157.0,54.0,53.0,0.966944,3.16217,3.51531,0.738398,3.43109,1.35942,0.0930211,1.73153,0.543427
2026-02-04 16:47:30+00:00,DESFIBRADORA,0.332398,3.83278,0.539682,0.295843,4.59379,0.548751,0.172957,2.23065,0.155119,166.0,168.0,54.0,52.0,0.96098,3.06322,3.33559,0.639493,3.291,1.35533,0.0936329,1.68403,0.527403
2026-02-04 16:47:40+00:00,DESFIBRADORA,0.341629,4.09447,0.758926,0.288007,4.75779,0.593403,0.167691,2.20535,0.17113,158.0,159.0,54.0,52.0,0.955015,2.96427,3.15586,0.540587,3.15091,1.35124,0.0942447,1.63652,0.511379
2026-02-04 16:47:50+00:00,DESFIBRADORA,0.317816,3.81834,0.603631,0.266218,4.47191,0.448876,0.177524,2.45124,0.147435,153.0,155.0,54.0,53.0,0.949051,2.86533,2.97614,0.441682,3.01081,1.34715,0.0948564,1.58901,0.495356
2026-02-04 16:48:00+00:00,DESFIBRADORA,0.302029,2.79912,0.433351,0.267587,3.78696,0.434386,0.172178,1.99293,0.138946,162.0,161.0,54.0,53.0,0.943087,2.76638,2.79642,0.342776,2.87072,1.34307,0.0954682,1.54151,0.479332
2026-02-04 16:48:10+00:00,DESFIBRADORA,0.300718,3.55192,0.636381,0.254197,4.25,0.480057,0.155522,2.00796,0.158289,156.0,157.0,54.5,52.0,0.937122,2.66744,2.6167,0.24387,2.73062,1.33898,0.0960799,1.49401,0.463309
2026-02-04 16:48:20+00:00,DESFIBRADORA,0.281266,3.0175,0.628514,0.220252,3.97044,0.326567,0.147274,1.91203,0.138946,185.0,185.0,55.0,53.0,0.931158,2.56849,2.43698,0.144965,2.59053,1.33489,0.0966917,1.4465,0.447285
2026-02-04 16:48:30+00:00,DESFIBRADORA,0.304411,2.92826,0.616634,0.248374,3.85857,0.403366,0.159175,1.9845,0.16796,143.0,144.0,54.0,52.0,0.931158,2.56849,2.43698,0.144965,2.59053,1.33489,0.0966917,1.4465,0.447285
2026-02-04 16:48:40+00:00,DESFIBRADORA,0.354954,4.07059,1.07787,0.306791,4.64091,0.577249,0.182817,2.35215,0.166241,171.0,172.0,54.0,53.0,0.931158,2.56849,2.43698,0.144965,2.59053,1.33489,0.0966917,1.4465,0.447285
2026-02-04 16:48:50+00:00,DESFIBRADORA,0.284209,3.60652,0.805751,0.250467,4.39084,0.386192,0.154877,2.16687,0.154152,137.0,139.0,54.5,52.0,0.936282,2.51744,2.44402,0.197411,2.50406,1.32319,0.0950659,1.4523,0.431653
2026-02-04 16:49:00+00:00,DESFIBRADORA,0.311608,3.01278,1.44122,0.270726,3.84382,0.515799,0.165489,2.00295,0.158235,155.0,157.0,55.0,53.0,0.941407,2.46638,2.45105,0.249856,2.41758,1.31149,0.0934401,1.4581,0.416022
2026-02-04 16:49:10+00:00,DESFIBRADORA,0.315916,3.76689,0.762565,0.283231,4.49613,0.504744,0.169572,2.17346,0.176127,113.0,112.0,54.0,52.0,0.946531,2.41533,2.45809,0.302302,2.33111,1.29979,0.0918143,1.46391,0.40039
2026-02-04 16:49:20+00:00,DESFIBRADORA,0.2635,2.65397,0.682563,0.222103,3.84883,0.358768,0.144641,1.87987,0.143029,107.0,108.0,54.0,53.0,0.951656,2.36427,2.46513,0.354747,2.24463,1.28809,0.0901885,1.46971,0.384759
2026-02-04 16:49:30+00:00,DESFIBRADORA,0.265935,2.48335,0.490931,0.225189,3.58453,0.377552,0.152459,1.85958,0.137119,122.0,122.0,54.0,52.0,0.95678,2.31322,2.47217,0.407193,2.15816,1.27638,0.0885627,1.47551,0.369127
2026-02-04 16:49:40+00:00,DESFIBRADORA,0.275085,2.81434,0.939213,0.23069,3.84672,0.452042,0.148134,1.93864,0.134164,120.0,123.0,54.0,52.0,0.961904,2.26217,2.4792,0.459639,2.07169,1.26468,0.086937,1.48131,0.353496
2026-02-04 16:49:50+00:00,DESFIBRADORA,0.268129,2.43112,0.444428,0.221084,3.5411,0.345834,0.152996,1.98239,0.150068,116.0,117.0,54.5,52.0,0.967029,2.21111,2.48624,0.512084,1.98521,1.25298,0.0853112,1.48711,0.337865
2026-02-04 16:50:00+00:00,DESFIBRADORA,0.326244,3.73277,0.522451,0.29324,4.4548,0.49927,0.167127,2.23408,0.155978,169.0,170.0,55.0,52.0,0.972153,2.16006,2.49328,0.56453,1.89874,1.24128,0.0836854,1.49292,0.322233
2026-02-04 16:50:10+00:00,DESFIBRADORA,0.242817,2.49411,0.598119,0.20289,3.6406,0.403473,0.131907,1.71358,0.115896,113.0,113.0,54.0,52.0,0.977278,2.109,2.50031,0.616975,1.81226,1.22958,0.0820596,1.49872,0.306601
2026-02-04 16:50:20+00:00,DESFIBRADORA,0.301574,2.7776,0.709694,0.240002,3.91964,0.39392,0.154178,1.94418,0.124761,144.0,144.0,54.0,52.0,0.982402,2.05795,2.50735,0.669421,1.72579,1.21788,0.0804338,1.50452,0.29097
2026-02-04 16:50:30+00:00,DESFIBRADORA,0.296812,3.29154,0.849792,0.264152,4.1605,0.41104,0.16385,2.03932,0.193374,151.0,153.0,54.5,53.0,0.982402,2.05795,2.50735,0.669421,1.72579,1.21788,0.0804338,1.50452,0.29097
2026-02-04 16:50:40+00:00,DESFIBRADORA,0.276209,2.94191,0.502169,0.239787,3.7638,0.375888,0.156919,1.89753,0.14577,145.0,146.0,55.0,53.0,0.982402,2.05795,2.50735,0.669421,1.72579,1.21788,0.0804338,1.50452,0.29097
2026-02-04 16:50:50+00:00,DESFIBRADORA,0.274577,2.60331,0.688235,0.24612,3.61533,0.466693,0.16248,1.85405,0.163124,158.0,157.0,54.5,52.5,0.981517,2.15192,2.58256,0.676979,1.87496,1.23345,0.0798676,1.53836,0.261873
