Fecha,RPM_BPC-501\RPM [RPM],Motor LL_501\MLL - X\Velocidad Rms [mm/s],Motor LL_501\MLL - X\Aceleración Rms [g],Motor LA_501\MLA - X\Velocidad Rms [mm/s],Motor LA_501\MLA - X\Aceleración Rms [g],Motor LA_501\MLA - Y\Velocidad Rms [mm/s],Motor LA_501\MLA - Y\Aceleración Rms [g],Motor LA_501\MLA - Z\Velocidad Rms [mm/s],Motor LA_501\MLA - Z\Aceleración Rms [g],Motor LL_502\MLL _X\Velocidad Rms [mm/s],Motor LL_502\MLL _X\Aceleración Rms [g],Motor LA_502\MLA_X\Velocidad Rms [mm/s],Motor LA_502\MLA_X\Aceleración Rms [g],Motor LA_502\MLA_Y\Velocidad Rms [mm/s],Motor LA_502\MLA_Y\Aceleración Rms [g],Motor LA_502\MLA_Z\Velocidad Rms [mm/s],Motor LA_502\MLA_Z\Aceleración Rms [g],Motor LL_502\MLL_Y\Velocidad Rms [mm/s],Motor LL_502\MLL_Y\Aceleración Rms [g],Motor LL_501\MLL - Y\Velocidad Rms [mm/s],Motor LL_501\MLL - Y\Aceleración Rms [g]
2026-01-30 05:26:24,1194.82239,1.26101971,1.00554538,0.9497693,1.95636022,0.9089606,2.52672815,0.5958192,1.74041843,0.8401977,0.459700674,0.914137,1.602768,0.711847842,1.58895624,0.414028764,0.5335724,0.6518254,0.536505759,2.17022514,0.894066036
2026-01-30 05:26:25,1195.21912,1.26426589,1.02020645,0.9765118,2.021847,0.8976444,2.51543069,0.544052064,1.71468771,0.8739698,0.459997773,0.911085367,1.74185765,0.702286661,1.639994,0.437049747,0.557772458,0.644879758,0.5323265,2.16362262,0.8726185
2026-01-30 05:26:26,1194.82239,1.30020332,1.03973639,0.942438662,2.13152814,0.9215299,2.61375165,0.562044442,1.75289392,0.8088166,0.465883553,0.8945214,1.60367858,0.7375174,1.62481749,5.887755,0.577388644,0.7133057,0.548205733,2.16522884,0.873427331
2026-01-30 05:26:27,1194.82239,1.29956341,1.02016628,0.9676186,2.01974535,0.8689831,2.60259461,0.542941,1.77579236,0.809522748,0.462630332,0.8796933,1.86491191,0.703337848,1.69459116,11.4770021,0.576123,0.654582739,0.5354785,2.11504436,0.8834537
2026-01-30 05:26:28,1195.21912,1.30098569,1.02859414,0.952810764,1.98931789,0.9158905,2.58098722,0.5568191,1.7200712,0.823909342,0.457345128,0.904972434,1.80447352,0.7123574,1.70207059,9.120463,0.5889742,0.670523,0.5273059,2.15064645,0.869716048
2026-01-30 05:26:29,1194.72327,1.268025,1.02909577,0.9304947,2.06008339,0.9018761,2.54144454,0.56166625,1.76111209,0.829173446,0.460908353,0.9056212,1.79270554,0.7151652,1.69305348,9.802103,0.5486097,0.6720378,0.541376054,2.13414145,0.883653462
2026-01-30 05:26:30,1194.82239,1.29134417,1.03549635,0.952223241,2.02897048,0.90099144,2.70892167,0.5695386,1.80848062,0.821763039,0.4657963,0.8867291,1.62637615,0.709228933,1.59946144,15.7661343,0.5447426,0.6587465,0.53959626,2.19033527,0.8840116
2026-01-30 05:26:31,1194.82239,1.25720429,1.02332509,0.9326801,1.996975,0.915752351,2.52116966,0.559089243,1.73777461,0.796341,0.466687322,0.89738524,1.72641969,0.6974658,1.64341044,15.6765184,0.5654719,0.6379127,0.5470014,2.13190079,0.8822807
2026-01-30 05:26:32,1195.02075,1.319243,1.01966143,0.979321361,2.05956936,0.883424044,2.61525726,0.7077463,1.70709145,0.850824654,0.458653152,0.893157661,1.75987768,0.7021571,1.65695822,7.81906366,0.5542652,0.6436022,0.5383276,2.141433,0.8967704
2026-01-30 05:26:33,1194.92163,1.26097524,1.00540459,0.937747836,2.05632663,0.9225399,2.569028,0.6193762,1.70874,0.8158286,0.461837828,0.8948745,1.61424553,0.6846113,1.66870379,13.5037136,0.5382191,0.6461761,0.5385792,2.11513972,0.876734138
2026-01-30 05:26:34,1195.11987,1.27257228,1.01609325,0.9813227,2.15225458,0.8640524,2.66216755,0.5510466,1.75613189,0.819099247,0.457319081,0.887685061,1.62937784,0.7107728,1.674769,22.1364861,0.589310765,0.652215362,0.5337747,2.15322256,0.8939282
2026-01-30 05:26:35,1195.21912,1.28257215,1.02516031,0.9442919,2.045228,0.896900535,2.618443,0.5386988,1.70591879,0.821025968,0.456846118,0.8871854,1.74484253,0.706484258,1.64904523,15.7280121,0.596084,0.6268626,0.5316545,2.158511,0.8905878
2026-01-30 05:26:36,1195.4176,1.290986,1.02306819,0.965629041,2.01409912,0.924680352,2.541025,0.6328074,1.74162042,0.80815655,0.454096377,0.896427155,1.71237051,0.7161225,1.60830855,19.76675,0.539709151,0.640870154,0.5279603,2.12095165,0.8900763
2026-01-30 05:26:37,1195.61609,1.27033,1.00147712,0.9410522,2.20628262,0.8858162,2.68481231,0.5755117,1.81067741,0.7887428,0.457205445,0.8970132,1.72687781,0.703552842,1.619031,18.5711,0.5666071,0.6335738,0.5376723,2.15261865,0.883370042
2026-01-30 05:26:38,1195.8147,1.27161133,1.0339886,0.9293974,2.02022338,0.8639687,2.58248425,0.604223132,1.72090447,0.814451635,0.456298053,0.9066329,1.75311792,0.703256547,1.66946363,32.51273,0.594008565,0.662617743,0.5205132,2.1263566,0.887463
2026-01-30 05:26:39,1195.8147,1.35651875,1.044338,0.997487962,2.085622,0.8822037,2.67108774,0.548088253,1.77102,0.844142139,0.4585989,0.8863314,1.7165643,0.6910487,1.61860132,0.6865647,0.536447167,0.645729959,0.5256415,2.18401718,0.882639647
2026-01-30 05:26:40,1195.8147,1.44253373,1.00680459,1.01884627,2.013178,0.897378445,2.51766968,0.5714766,1.74509859,0.8384505,0.453102738,0.91868484,1.71800506,0.7081849,1.68211627,11.9906006,0.5579943,0.6467407,0.523975,2.149858,0.8850873
2026-01-30 05:26:41,1195.8147,1.38090432,1.02766967,0.988459647,2.07177949,0.874364,2.621425,0.55117625,1.74389136,0.8905805,0.45540458,0.9047046,1.603479,0.6992424,1.65225542,61.7578163,0.635121167,0.650591135,0.5277453,2.12597847,0.8797648
2026-01-30 05:26:42,1196.01331,1.28110266,1.01703227,0.92745316,2.02647638,0.8828391,2.62321019,0.5382119,1.74604225,0.8237613,0.4483251,0.8999453,1.77313316,0.6934175,1.63969183,55.067688,0.5857566,0.656989753,0.527200341,2.18398118,0.9019502
2026-01-30 05:26:43,1196.3114,1.28114414,1.020886,0.9757551,2.02674627,0.8706327,2.59169173,0.5776362,1.73974383,0.8742358,0.452762723,0.8984764,1.735385,0.705031,1.7143507,8.046026,0.54939276,0.6576672,0.519739568,2.16069317,0.886966765
2026-01-30 05:26:44,1196.41077,1.243149,1.02127552,0.9595925,2.1509614,0.915364563,2.689418,0.577491,1.7957648,0.81330353,0.452593744,0.898092568,1.796402,0.682508469,1.66369557,72.58206,0.6429832,0.6413829,0.523409247,2.17884421,0.8773587
2026-01-30 05:26:45,1196.11267,1.28744316,1.01044011,0.9403554,2.13179564,0.899274647,2.610421,0.597168148,1.76883984,0.838739,0.4522646,0.8892367,1.64106953,0.6917976,1.6371181,61.51355,0.6087304,0.6454123,0.521661341,2.148545,0.8786548
2026-01-30 05:26:46,1195.914,1.3427155,1.02959347,0.955303848,2.16899538,0.8934954,2.73531651,0.5693853,1.779416,0.838617563,0.454402477,0.90905416,1.728346,0.693183839,1.723261,2.26545954,0.5465336,0.630909145,0.5182701,2.173324,0.888565958
2026-01-30 05:26:47,1195.914,1.271513,1.01925719,0.951573968,2.049389,0.8947751,2.646245,0.5461656,1.77612364,0.795230567,0.460292935,0.9037764,1.57082486,0.7435818,1.63270855,0.9629042,0.5191636,0.68547076,0.5302924,2.14516234,0.872466862
2026-01-30 05:26:48,1195.8147,1.29497087,1.02449715,1.00990069,2.07150316,0.87258774,2.56172919,0.581911266,1.75891006,0.8479347,0.461673349,0.89099586,1.75765407,0.6872261,1.64584434,10.047658,0.581101954,0.6190453,0.529584348,2.211875,0.902390659
2026-01-30 05:26:49,1195.8147,1.2485317,1.02329934,0.9686651,2.016051,0.9107774,2.57781315,0.5521893,1.78139627,0.7882297,0.452473134,0.882746339,1.72550714,0.669406,1.69617653,16.39801,0.5621868,0.6280766,0.5312991,2.185596,0.892119765
2026-01-30 05:26:50,1195.914,1.32485557,1.02627385,0.984250546,2.06602049,0.874641657,2.679014,0.567594945,1.75538957,0.885603368,0.456948221,0.902816355,1.77323437,0.68625325,1.66100764,0.3567051,0.574681,0.63692224,0.531760156,2.14074755,0.896235
2026-01-30 05:26:51,1195.71533,1.26532686,1.02322364,0.9585026,2.01305056,0.918375731,2.54367185,0.5888945,1.76010621,0.7759285,0.4567248,0.9130578,1.78784657,0.72877425,1.62110639,39.93787,0.5881243,0.6872371,0.5304198,2.180488,0.8869895
2026-01-30 05:26:52,1195.61609,1.27083731,1.04632807,0.963808835,2.16054344,0.8594588,2.77526474,0.557825863,1.76802456,0.8383813,0.4522232,0.9122417,1.71091747,0.7499585,1.62560344,50.66143,0.557759762,0.6831064,0.526753068,2.13339567,0.89765656
2026-01-30 05:26:53,1195.51685,1.28743529,1.03265822,0.97051847,2.008714,0.8992444,2.595996,0.5393931,1.710287,0.82878536,0.461922973,0.91198796,1.66813946,0.6847053,1.640074,27.2305832,0.5291381,0.6546205,0.530781567,2.177643,0.892475367
2026-01-30 05:26:54,1195.51685,1.31186748,1.01006341,0.985313535,2.01061845,0.9221142,2.53583646,0.563033342,1.75384176,0.88871,0.452855438,0.8963826,1.64000154,0.6913598,1.63801575,2.10058379,0.528303146,0.644247353,0.5245802,2.13181257,0.878769636
2026-01-30 05:26:55,1195.4176,1.2981112,1.03970134,0.9563924,2.061648,0.885941863,2.60897732,0.5335032,1.73365235,0.8579399,0.458512336,0.91044,1.66178215,0.686127067,1.655057,32.1739044,0.585394,0.6527838,0.5277918,2.14044428,0.892364144
2026-01-30 05:26:56,1195.21912,1.25658047,1.02430141,0.945360243,2.06659865,0.866055,2.556906,0.5499951,1.745313,0.8596103,0.4594336,0.9104756,1.74242985,0.7336526,1.64754307,67.491,0.643384933,0.685183644,0.5294384,2.13521886,0.865635335
2026-01-30 05:26:57,1195.4176,1.335889,1.03658187,0.9712235,2.032726,0.884484768,2.66398621,0.535555661,1.76096272,0.828253448,0.457962483,0.8915177,1.7567209,0.6995376,1.6874696,30.3266354,0.5547045,0.626028955,0.527226567,2.16911435,0.879621863
2026-01-30 05:26:58,1195.21912,1.2672863,1.01993251,0.946195841,2.06900716,0.9146046,2.51633525,0.566825867,1.7262001,0.7990864,0.463729024,0.8910996,1.80308747,0.6889033,1.63024807,60.29813,0.5707426,0.6354201,0.5297235,2.16599965,0.880614042
2026-01-30 05:26:59,1195.02075,1.2890296,1.01799178,0.969285667,2.14103365,0.9086477,2.65905476,0.58271265,1.70835018,0.863381743,0.4625994,0.889682531,1.84380877,0.690788,1.66698635,5.947189,0.5757643,0.661360264,0.536993146,2.13431454,0.8823995
2026-01-30 05:27:00,1195.4176,1.30184364,1.01923287,0.928487241,2.03994131,0.8689723,2.606372,0.548133,1.718769,0.8593435,0.460220456,0.9134262,1.64528465,0.700469,1.57197642,4.951151,0.5406917,0.6721456,0.5241146,2.15292764,0.876737952
2026-01-30 05:27:01,1195.4176,1.27996862,1.02386975,0.9584134,2.10317826,0.8805397,2.7037468,0.5506573,1.75192368,0.828706145,0.4574656,0.8877243,1.629164,0.702149451,1.5949285,40.10875,0.54261595,0.6258736,0.529380143,2.12249136,0.8980802
2026-01-30 05:27:02,1195.21912,1.25487888,1.03039443,0.995981157,2.192343,0.930321336,2.72984457,0.5674009,1.798827,0.7940035,0.4584232,0.904251635,1.62834191,0.6907681,1.5966773,17.5129223,0.525311768,0.637301743,0.533176243,2.205921,0.8835299
2026-01-30 05:27:03,1195.02075,1.25845933,1.028922,0.9200709,2.08225942,0.9091621,2.59822321,0.5470982,1.75995719,0.835412562,0.454033256,0.909083664,1.66818285,0.7046023,1.663515,12.2548876,0.537728,0.628091,0.5356673,2.12427139,0.8888077
2026-01-30 05:27:04,1194.72327,1.27236223,1.02573776,0.967121065,2.07522273,0.8819359,2.6025753,0.53333503,1.77308106,0.790064931,0.468631417,0.887152553,1.73803008,0.704313159,1.61718225,14.2348595,0.5636899,0.631657064,0.520175159,2.138189,0.8735991
